text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,response_time,vram_usage,ram_usage,total_time,ENTREGA pred,OUTROS pred,PRODUTO pred,CONDICOES DE RECEBIMENTO pred,ANUNCIO pred
"Apesar de não funcionar o reconhecimento criptografado sonoro e ter que usar o QR code para instalar, depois de instalado funcionou muito bem. Boa qualidade de imagem de dia e de noite.",0,0,1,0,0,2.34993839263916,5446,115.984375,0.3041479,0,1,0,0,0
Fiz a compra num dia depois de 2 dias já entregaram parabéns que continue assim,1,0,1,0,0,2.396308422088623,5446,115.984375,0.3701228,1,0,0,0,0
"Ótimo livro, muito inspirador. Apesar de ser um de 1939, é um livro muito atual, até porque os ensinamentos de Jesus são eternos.",0,0,1,0,0,2.3717472553253174,5446,115.984375,0.3282034,0,1,0,0,0
Gostaria de saber se ele vem com suporte para mosquiteiro.,0,1,0,0,0,2.355333089828491,5446,115.984375,0.3127715,0,1,0,0,0
"Bicicleta com alguns problemas com raios curtos pegando pouquíssima rosca, por sinal na minha vieram 3 avariado. O pezinho que vem é de má qualidade o pedal veio travado.",0,0,1,1,0,2.64258074760437,5446,115.984375,0.5826041,0,1,0,1,0
"A americanas deve enganar vários brasileiros coloca o valor do produto la em cima e finge que esta dando desconto, em vários sites de busca de produtos se encontra bem abaixo do valor em propaganda, isso é um abuso ao consumidor, não existe transparência lamentável.",0,1,1,0,0,2.4543490409851074,5446,115.984375,0.4099474,0,1,0,0,1
"A luminária é boa e igual a foto, porém a entrega demorou muito e a Americanas não forneceu o código de rastreio para acompanhar a entrega.",1,1,1,0,1,2.4312870502471924,5446,115.984375,0.3893842,1,1,0,0,0
"Bem legal,  mas os dardos amaçam muito fácil. Com isso, ela começa a agarrar. O brinquedo é bonito e resistente. Recomendo comprar um pack de dardos a parte pra substituir os que vão dando defeito.",0,0,1,0,0,2.340285539627075,5446,115.984375,0.3186949,0,1,0,0,0
Produto bom e entrega rápida super recomendo ótimo para realizar trabalhos em placas e componentes,1,0,1,0,0,2.3692643642425537,5446,115.984375,0.3479022,1,0,0,0,0
"Prático para limpar, porém deixa a desejar nos cantos dos espaços, pois o material da escova desloca para os cantos a poeira que insiste em permanecer mesmo após varredura.",0,0,1,0,0,2.371558427810669,5446,115.984375,0.3236245,0,1,0,0,0
O produto de boa qualidade e mais silenciosa e econômica tanto no aspecto água como energia.,0,0,1,0,0,2.460052251815796,5446,115.984375,0.4148778,0,1,0,0,0
Pobre qualidade e não ajusta ao tamanho do colchão.,0,0,1,0,0,2.364895820617676,5446,115.984375,0.3189105,0,1,0,0,0
Minha neta adorou. Fiquei satisfeito com a compra por um preço justo.,0,0,1,0,0,2.466569423675537,5446,115.984375,0.4222388,0,1,0,0,0
"A cortina é boa, tem um bom acabamento e sua cor avelã é bonita. Porém não é um blackout 100%, escurece no máximo uns 60% do ambiente... se vc está procurando uma cortina que corte toda a luz, não é esta.",0,0,1,0,0,2.4161550998687744,5446,115.984375,0.3820113,0,1,0,0,0
"Gostei, muito boa e prática para cozimento de alimentos menores.",0,0,1,0,0,2.3437514305114746,5446,115.984375,0.314431,0,1,0,0,0
"Chegou em ótimo estado, rapido.  Sobre a cafeteira aquece muito bem a água, funciona direitinho, no entando, vasa um pouco de água do reservatório não sei se por causade ser o primeiro uso, mas por enquanto observei esse problema.",1,0,1,1,0,2.5167057514190674,5446,115.984375,0.49048,1,1,0,0,0
Muito boa qualidade e ótimo preço eu recomendo comprar auxilia muito bem nos serviços de culinária,0,0,1,0,0,2.329179286956787,5446,115.984375,0.2911911,0,1,0,0,0
Atendeu minhas expectativas..bom fone. Vale a pena .comprando com a faixa de preços de outros,0,0,1,0,0,2.4542336463928223,5446,115.984375,0.4025977,0,1,0,0,0
"As cuecas são de boa qualidade no geral, porém não tem reforço na parte frontal. O vendedor deveria deixar claro que o tecido não é 100% algodão (eu prefiro), mas uma mescla de elastano. Mas ao menos é  80% algodão ou mais (variam). Vale a compra pelo preço.",0,0,1,0,1,2.3590927124023438,5446,94.0546875,0.3184149,0,1,0,0,0
"A configuração inicial demorou um pouco, mas a conexão com a internet ficou mais rápida depois das configurações iniciais.",1,0,1,0,0,2.4214322566986084,5446,94.33984375,0.3743031,0,1,0,0,0
"Atende ao uso moderado, com várias funções. Câmeras de boa qualidade.",0,0,1,0,0,2.3677101135253906,5446,94.93359375,0.3112093,0,1,0,0,0
Vamos ver se aguenta pau para andar de moto e quanto tempo vai durar mas o acabamento é bonito,0,0,1,0,0,2.356630325317383,5446,96.40625,0.3137222,0,1,0,0,0
"Eu gostei sim, para o meu cabelo que é fino e liso funciona bem...",0,0,1,0,0,2.3453831672668457,5446,97.25,0.306812,0,1,0,0,0
"Gostei do celular e a entrega foi mais rápida do que eu esperava, ainda não dá para avaliar 100% somente com algum tempo de uso, por enquanto não decepcionou, tem boas funções, bom desempenho e é bem moderno.",1,0,1,0,0,2.3623619079589844,5446,97.9765625,0.3233314,1,0,0,0,0
"A capa e muito boa, porem a película não aderiu na celular.",0,0,1,0,0,2.4512181282043457,5446,98.38671875,0.428749,0,1,0,0,0
"A entrega foi dentro do prazo, porém meu produto veio com um pequeno defeito, a chapa não para aberta, sempre necessita de um apoio ou ficar segurando. No entanto não é nada que interfira no uso do produto, por conta disso não solicitei a troca.",1,1,1,1,0,2.4836320877075195,5446,98.5,0.4617531,0,1,0,1,0
"Achei o produto bom, mas achei que fosse gostar mais.",0,0,1,0,0,2.335477828979492,5446,99.0546875,0.2852146,0,1,0,0,0
Achei o travesseiro mais fino do que gostaria porém tem atendido as minhas necessidades,0,0,1,0,0,2.43664813041687,5446,99.05859375,0.3906444,0,1,0,0,0
"Adorei muito prático,  Deveria ter mais opção de modelos e cor.",0,0,1,0,0,2.361672878265381,5446,99.11328125,0.3080005,0,1,0,0,0
Ainda não usei o produto mas parece ser bom. Chegou antes do prazo,1,0,1,0,0,2.3687896728515625,5446,99.6796875,0.3186528,1,0,0,0,0
"Aparelho possui um bom usto beneficio, rápido e eficiente, porém a bateria não dura muito mesmo com modo de economia acionada , dura em média um dia com uso moderado.",0,0,1,0,0,2.3491878509521484,5446,99.75390625,0.3114943,0,1,0,0,0
"Atende as expectativas. Design moderno. Pelo preço, gostei bastante",0,0,1,0,0,2.3410263061523438,5446,99.90234375,0.3036121,0,1,0,0,0
"Bom ,,porém n venho n embalagem da EURO ,,VENHO NUM PACOTE DE PAPELÃO (CAIXA)..",0,0,1,1,0,2.5405585765838623,5446,99.9453125,0.502912,0,0,0,1,0
"Bom custo benefício, mouse leve e prático também é bom para jogos. Mouse para pegada claw",0,0,1,0,0,2.389913320541382,5446,100.0078125,0.3375996,0,1,0,0,1
Bom para quem precisa do básico o celular. Compramos pra quem precisa falar no telefone e pronto.,0,0,1,0,0,2.3400533199310303,5446,100.01953125,0.3131488,0,1,0,0,0
Bom produto  Chegou antes do prazo  Recomendo Entrega rápida e tudo certinho,1,0,1,1,0,2.452333450317383,5446,100.08203125,0.4031909,1,0,0,0,0
Bom produto.. Obrigado.. Obrigado bom produto e como já diz a palavra eu escrevo o qto quiser.,0,1,1,0,0,2.3674333095550537,5446,100.09375,0.3303677,0,1,0,0,0
"Bom! Exatamente o que eu esperava. Compatível com a descrição, material bom. Apenas o cadeado que poderia ser de melhor qualidade.",0,0,1,0,1,2.482567548751831,5446,100.09375,0.4305307,0,1,0,0,0
"Bom, confortavel , fiquei satisfeito, gostei da cor e do tecido super macio",0,0,1,0,0,2.502575159072876,5446,100.09375,0.4709532,0,0,0,1,0
"Bom. Mas uma delas veio faltando peça,  que não foi possível para instalar.",0,0,1,1,0,2.3922252655029297,5446,100.10546875,0.3476603,0,0,0,1,0
"Chegou antes do prazo, gostei do produto, só que no anúncio diz que vem com fone de ouvido e o meu não veio.",1,0,1,1,1,2.3928627967834473,5446,100.10546875,0.3613967,1,0,0,0,1
Cumpre o que é designado. É lindo e tem potência suficiente para viagens. É levinho e pratico.,0,0,1,0,0,2.392322540283203,5446,100.15625,0.3552361,0,1,0,0,0
"Estou satisfeito. O produto é de boa qualidade, rápido, de fácil manuseio. Só não gostei da ausência da agenda chamada S Planner Mini, o qual usava no S4 mini e era muito útil.",0,0,1,0,0,2.4260709285736084,5446,100.21484375,0.3712346,0,1,0,0,0
Fiz a Primeira sessão não posso falar pois ainda não tivesse resultados o resultado é a longo prazo mas estou muito satisfeita pela compra queria muito esse aparelho espero valer a pena,0,0,1,0,0,2.3583457469940186,5446,100.24609375,0.3240289,0,1,0,0,0
"Gostei comprei para ver videos e  instalei alguns  jogos, por enquanto está rodando normal.",0,0,1,0,0,2.474839210510254,5446,100.25390625,0.4218581,0,1,0,0,0
Gostei da compra. Chegou antes do prazo. Qualidade boa.,1,0,1,0,0,2.3430120944976807,5446,100.2578125,0.3101639,1,0,0,0,0
Gostei do produto além dele ter saído por um preço acessível .,0,0,1,0,0,2.4984731674194336,5446,100.2578125,0.4400053,0,1,0,0,0
"Gostei muito e recomendo esse produto atendeu minhas expectativas, entrega dentro do prazo.",1,0,1,0,0,2.4314591884613037,5446,100.2578125,0.3811984,1,0,0,0,0
Gostei por ser um produto bom para o desenvolvimento das crianças . Porém desencaixa muito facilmente e a criança não consegue fazer o encaixe sozinha . Mas no geral o bebê adorou .,0,0,1,0,0,2.3658928871154785,5446,100.2578125,0.3262213,0,1,0,0,0
"Gostei. Gosto dos produtos Arno. Comprei como grill, porém não veio.",0,0,1,1,0,2.359638214111328,5446,100.2578125,0.3080926,0,1,0,0,0
"Gosto da Smasung, mas muitas vezes o aparelho não tem ótima velocidade de processamento.",0,0,1,0,0,2.3688838481903076,5446,100.2578125,0.3191209,0,1,0,0,0
"Eu gostei do headset, o microfone dele é regular, seria melhor se ele não estragasse com um mês de uso",0,0,1,0,0,2.3474652767181396,5446,100.2578125,0.3028242,0,1,0,0,0
Manual de instruções sem muitas explicações; Não relaciona tudo que vem na caixa. Chegou rápido.,1,0,1,0,0,2.5075676441192627,5446,100.2578125,0.4692777,1,1,0,0,0
"Muito boa a televisão , boa imagem, bom som. Recomendo.",0,0,1,0,0,2.345749855041504,5446,100.2578125,0.2929841,0,1,0,0,0
Muito bom gostei e recomendo chegou até antes do prazo previsto parabéns,1,1,1,0,0,2.3466908931732178,5446,100.2578125,0.3123174,1,0,0,0,0
"Muito bom,mas muito difícil de apertar pra ouvir os sons",0,0,1,0,0,2.3481979370117188,5446,100.2890625,0.303666,0,1,0,0,0
"Nao tenho oque reclamar é bom, mais acho que deveria vir escrito os segundos e se e pra esquerda ou pra direita",0,0,1,0,0,2.3464345932006836,5446,100.2890625,0.3163745,0,1,0,0,0
"O notebook da positivo tem um designe moderno, é lindo, fino e leve, porém este que adquiri, indico para quem quer usar para estudo apenas. memória pouca, mas comprei nesta intenção, já que arquivo meus materiais em HD externo.",0,0,1,0,0,2.4736709594726562,5446,100.296875,0.4335307,0,1,0,0,0
O produto atende muito bem minhas necessidades. Estou satisfeita,0,0,1,0,0,2.3610386848449707,5446,100.296875,0.3088712,0,1,0,0,0
"O produto é bom, o problema que não tem bico pra reposição tive que comprar outro copo por causa disso",0,0,1,0,0,2.454129934310913,5446,100.296875,0.4145792,0,0,0,1,0
"Paguei trabalho taxa especial para envio mais rápido, mas demorou a mesma coisa! PRIME?!?!",1,0,1,0,0,2.45487380027771,5446,100.296875,0.4178646,1,0,0,0,0
"Parecia ser maior. Para festas grandes não comporta muito pequeno. Serve para uso doméstico entre família. Acaba muito rápido chocolate, pois o reservatório e pequeno.",0,0,1,0,0,2.36480975151062,5446,100.296875,0.3169211,0,1,0,0,0
"Poderia ser mais forte, mas é suficiente. Aguenta duas pessoas adultas sentadas e fácil de encher.",0,0,1,0,0,2.384910821914673,5448,100.296875,0.3389303,0,1,0,0,0
"A qualidade do produto é boa, porem a numeração é muito pequena para o nosso padrão de vestuário.",0,0,1,0,0,2.4658446311950684,5448,100.296875,0.4094155,0,1,0,0,0
"Bom produto, apresenta um recipiente bom para conservação, sua embalagem pode ser melhorada em design, o gosto do produto é bom mas pode ser melhorada e apresenta resultados vitamínicos satisfatórios",0,0,1,0,0,2.383622169494629,5448,100.296875,0.3246847,0,1,0,0,0
"Superou minha expectativa, um bom produto de qualidade. Recomendo.",0,0,1,0,0,2.3508386611938477,5448,100.296875,0.3072382,0,1,0,0,0
"Produto dentro da espectativa,gostei muito do produto e a entrega foi super rapida,. Obrigado!!",1,0,1,0,0,2.367870569229126,5448,100.296875,0.3097964,1,0,0,0,0
"Produto muito bom , de acordo com a imagem . Só um pouco pequenas , mas o material é excelente .",0,0,1,0,1,2.358393907546997,5448,100.296875,0.3026609,0,1,0,0,0
"Produto é bom, marca poderia dar um pouco mais de qualidade no acabamento das rebarbas do produto, fora isso atende com a expectativa do valor pago.",0,0,1,0,0,2.4712510108947754,5448,100.296875,0.423751,0,1,0,0,0
Produto é de boa qualidade ! Vem bem embalado....Recomendo sim !,0,0,1,1,0,2.3271002769470215,5448,100.296875,0.3076739,0,1,0,0,0
"Produto é de boa qualidade, porém preço praticado no Brasil é fora da nossa realidade.",0,0,1,0,0,2.3499739170074463,5448,100.296875,0.3235134,0,0,0,0,0
Um produto muito bom Parabéns a loja que criou.estou extremamente satisfeita.,0,1,1,0,0,2.40207576751709,5448,100.296875,0.3565397,0,1,0,0,0
"A bateria dele é excelente durante mais de 24 horas, e olha uso muito devido meu trabalho.  O que não gostei é que devido suas formas (fina com bordas arredondadas) da insegurança quanto a quedas. Outra coisa é que carregando as vezes o aparelho fica bem quente.",0,0,1,0,0,2.3832435607910156,5448,100.296875,0.3446247,0,1,0,0,0
"Gostei atendeu às minhas necessidades,boa duração da bateria e bom desempenho",0,0,1,0,0,2.4669101238250732,5448,100.296875,0.4245185,0,1,0,0,0
"Chegou antes da data, um bom aparelho ! O auto falante dele que achei um pouco baixo.",1,0,1,0,0,2.409992218017578,5448,100.296875,0.3784867,1,1,0,0,0
Produto de boa qualidade e desempenho. Chegou dentro do prazo. Não me arrependo da compra.,1,0,1,0,0,2.358927011489868,5448,100.296875,0.3303684,1,0,0,0,0
"Comprei para minha mãe, ela está gostando muito, mas acreditei que a bateria pudesse ser um pouco melhor! Mesmo assim recomendo! :)",0,0,1,0,0,2.4755637645721436,5448,100.296875,0.4395823,0,1,0,0,0
Ele é bem básico mas é bom! Para quem não espera muito é muito bom.,0,0,1,0,0,2.360560894012451,5446,100.296875,0.3130856,0,1,0,0,0
A parte de cima da mesa é ótima muito funcional....mas as pernas são muito fracas  quando a criança tenta se apoiar elas soltam.,0,0,1,0,0,2.370526075363159,5446,100.78515625,0.3200588,0,1,0,0,0
Chegou  antes  do  prazo  estabelecido. . Obrigado  ... #americanas #BW  DIGITAL,1,1,1,0,0,2.3717033863067627,5446,100.8125,0.3403134,1,0,0,0,0
"Achei meio fraco dependendo do uso nao vai aguentar, alem de pequeno a lamina, vai precisar de mais tempo para aparar ou cortar o cabelo ou barba. Vou usar se caso for superior mudo minha avaliação.",0,0,1,0,0,2.3838021755218506,5446,100.8125,0.3368782,0,1,0,0,0
"Comprei um para instalar num corsa 94 1.0 para aproveitar o preço acessível, ficou bom, da pra subir umas ladeiras daqui, acho q ficou 1.4 agora, ótimo custo x beneficio.",0,0,1,0,0,2.5677716732025146,5446,100.8125,0.5264523,0,1,0,1,0
"Uma boa tv. Bastante recursos, com wifi integrado e fácil de usar. Boa imagem, apesar de não ser full HD, que estranhamente não se encontra nesta medida de tv (32pol). Bem funcional Entrega dentro do prazo.",1,0,1,0,0,2.312922477722168,5427,100.8125,0.2782056,1,0,0,0,0
Acho que em virtude do valor pago pelo produto tem um bom custo benefício,0,0,1,0,0,2.3667683601379395,5427,100.8125,0.3205156,0,1,0,0,0
"Bom para quem exige pouco de um celular, mas devido ao preço vale a pena.",0,0,1,0,0,2.4797279834747314,5427,100.8125,0.4484779,0,1,0,0,0
"Compra boa, entrega rápida, porém, o material é bem fraco, mas o custo benefício compensa.",1,0,1,0,0,2.3841235637664795,5427,100.8125,0.3285079,0,1,0,0,0
Fácil de operar  Jé um smartphone já com nome no mercado Câmera e de boa resolução,0,0,1,0,0,2.488551139831543,5427,100.8125,0.435335,0,0,0,0,1
"O bebedouro no geral está servindo bem. Porém, a torneira da água gelada saí muito pouca água. Acredito que por conta do reservatório ser pequeno. Demora um pouco para encher o copo e as pessoas acabam bebendo natural.",0,0,1,0,0,2.4207093715667725,5427,100.8125,0.3778084,0,1,0,0,0
"O produto possui todas as funções descritas no anúncio, além de ser leve e prático. O único ponto negativo que achei foi o tecido da capota que é muito fino, talvez não proteja do sol totalmente.",0,0,1,0,1,2.494739294052124,5427,100.8125,0.4499699,0,1,0,1,0
"O acabamento das costuras, travas e do bordado é excepcional, principalmente levando-se em consideração o custo. Em relação ao custo, poderia ser um pouco mais caro oferecendo o acabamento emborrachado embaixo presente somente no tapete do meio (túnel) e que falta nos outros 4 tapetes maiores. Vale a pena o acabamento pelo custo.",0,0,1,0,0,2.353757381439209,5427,100.8125,0.3006926,0,1,0,0,0
"Chegou antes do prazo de entrega, bom aparelho nada mais acrescentar.",1,0,1,0,0,2.4256136417388916,5427,100.8125,0.3718126,1,0,0,0,0
"Produto bom e compacto. Nao gostei muito do botão, poderia ser mais moderno.",0,0,1,0,0,2.3578836917877197,5427,100.8125,0.3172034,0,1,0,0,0
"No rádio deveria vim um filtro de ruído para não escutar no áudio os ruídos gerados pelo motor do carro. O controle de volume deveria ser ""logarítmico"", ao invés de ""linear"" para melhor controle de volume nos baixos níveis. O rádio oferece pouca potencia de áudio. Por outro lado, o auto rádio tem relógio interno, entrada USB e para cartão SD, e controle remoto. Vale pelo custo benefício para usuários não exigentes.",0,0,1,0,0,2.506880760192871,5427,100.8359375,0.4534247,0,1,0,0,0
"O aparelho é um ótimo smartphone de entrada. Não tem uma boa câmera, não consegue tirar fotos boas. Mas para alguém que precisa do primeiro smartphone e quer apenas uma câmera básica é o suficiente. O tamanho da tela é muito bom e os 32gb são o suficiente para a maioria das pessoas.",0,0,1,0,0,2.4254369735717773,5427,100.8984375,0.3910514,0,1,0,0,0
Gostei do produto. Precisávamos de uns pedestais para a banda. Nada sofisticado. Atendeu bem às expectativas.,0,0,1,0,0,2.3628571033477783,5427,100.90234375,0.3257349,0,1,0,0,0
"Bom produto, porém com forma pequena em comparação aos demais.",0,0,1,0,0,2.489839792251587,5427,100.90234375,0.4358661,0,1,0,0,0
Ideal pra batata frita e nugets. Atendeu minha expectativa.,0,0,1,0,0,2.4424304962158203,5427,100.90234375,0.4068347,0,1,0,0,0
"Indicado para quem não exige muito do dispositivo. Resolução da câmera regular, armazenamento interno baixo (8Gb). Mas, possui uma ótima relação custo-benefício.",0,0,1,0,0,2.362259864807129,5427,100.90234375,0.3293716,0,1,0,0,0
Muito boa a smart tv gostei super recomendo as pessoas  Minha filha está amando foi um presente para ela .,0,0,1,0,0,2.313568353652954,5427,100.90625,0.2847945,0,1,0,0,0
Atendeu plenamente às minhas necessidades e expectativas.,0,0,1,0,0,2.407094955444336,5427,100.90625,0.3855383,0,1,0,0,0
"Produto atendeu as expectativas, bom acabamento e cores vibrantes, no entanto, as alças laranjas em formato de girafa que tem em ambos os lados, tem uma abertura pequena onde a criança pode ficar com a mãozinha presa.",0,0,1,0,0,2.4917664527893066,5427,100.9296875,0.4603071,0,1,0,1,0
"O celular é bonito e me parece bom  mas veio com defeito no alto falante está na assistência, vamos ver se não terei mas nenhum problema.a entrega foi demorada apesar de estar dentro do prazo de 6 dias,mas como todos falam da eficiência de entrega da americanas fiquei na expectativa de chegar bem antes ,mas não aconteceu .o ruim é que temos que fazer plantão pois eles não ligam antes comunicando .  Bom espero que meu problema seja solucionado e que eu possa usar meu celular tranquilo .",1,0,1,1,0,2.4892466068267822,5427,100.9296875,0.4619612,0,1,0,1,0
"Por ser um produto Phillips esperava um desempenho melhor. Ele simplesmente não apara os pêlos, ė necessário passar várias vezes no mesmo local para um bom resultado.",0,0,1,0,0,2.313046932220459,5427,100.9296875,0.2747796,0,1,0,0,0
"mousepad bom, a construção é boa e a marca também. Só que arranharam a parte de baixo do meu, foi muita negligência terem me enviado o produto assim.",0,0,1,1,0,2.5004031658172607,5427,100.9296875,0.4562765,0,1,0,1,0
Meus netos gostaram muito . O produto é de boa qualidade é bom para ser manuseado por criança .,0,0,1,0,0,2.3329219818115234,5427,100.9296875,0.2996905,0,1,0,0,0
"Gostei do Kit, dá pra começar. Mas a cabine é fraca, nao esquenta muito, o gel é bom pelo preço, mas aconselho comprar mais, pois vem pouco. Veio tudo certinho.",0,0,1,1,0,2.4562466144561768,5427,100.9296875,0.425745,0,1,0,0,0
"Produto de entrada e não devemos esperar muito dele, mas dentro de sua categoria é uma boa escolha.",0,0,1,0,0,2.3614978790283203,5427,100.93359375,0.3260628,0,1,0,0,0
"pequeno, mas é eficiente, gostaria de saber onde posso comprar mais refil",0,1,1,0,0,2.5024964809417725,5427,100.9375,0.4711262,0,1,0,0,0
"Para quem quer potência esse secador não satisfaz expectativas, o motor é bem fraco... mas por outro lado, para quem viaja ele possui duas voltagens....",0,0,1,0,0,2.3689706325531006,5427,100.9375,0.3276682,0,1,0,0,0
Meu neto Adorou!!! Recomendo para quem quer presentear um parente ou amigo!!!,0,0,1,0,0,2.2870190143585205,5427,100.9375,0.2642103,0,1,0,0,0
"Gostei bastante do produto, ótimo custo benefício !!",0,0,1,0,0,2.436446189880371,5427,100.9375,0.4016166,0,1,0,0,0
"Minha mulher está gostando, tá no inicio ainda, mas ela disse que o produto é bom, achou que o cabo poderia ser maior. Ainda não se arrependeu ......",0,0,1,0,0,2.339921474456787,5427,100.94140625,0.3189828,0,1,0,0,0
"A cortina é bonita! O tecido é lindo! Mas o material dos ilhós é plástico e inferior, dando um contraste negativo com o tecido.",0,0,1,0,0,2.3413851261138916,5427,100.94140625,0.2953273,0,1,0,0,0
"A fritadeira é muito boa! Mas exige treino para usa-la bem! Chegou super rápido, não há o que reclamar do serviço da Americanas. O fabricante do produto deveria colocar sugestões de receitas na caixa! :) Achei o que o produto era um pouquinho menor, ocupou um espaço maior do que eu  imaginava.",1,0,1,0,0,2.4287686347961426,5427,100.94140625,0.3770692,1,1,0,0,0
"Ainda não obtive o que gostaria, que é a retirada dos indesejados cravos. Acredito que em trinta dias o objetivo será alcançado, se a maquininha continuar funcionando maravilhosamente bem.",0,0,1,0,0,2.424123764038086,5427,101.1953125,0.3773914,0,1,0,0,0
Apesar de ser um bom produto achei a entrega demorada de mais. Não chegou a tempo para o que precisava.,1,0,1,0,0,2.402048349380493,5427,101.1953125,0.3686489,1,1,0,0,0
"Bolsa simples, porém bonita...  Atendeu perfeitamente a minha necessidade.",0,0,1,0,0,2.3837172985076904,5427,101.1953125,0.32852,0,1,0,0,0
"Bom produto, atendeu minhas expectativas. Recomendo.",0,0,1,0,0,2.480592727661133,5427,101.1953125,0.4355519,0,1,0,0,0
"Bom produto. Esse é o 2 produto da mesma marca, que eu adquiri. Não tenho nada a reclamar.",0,0,1,0,0,2.3881118297576904,5427,101.1953125,0.3293249,0,1,0,0,0
"Creio que vocês estão com sérios problemas de logística. Queria comprar duas unidades desse produto no mesmo pedido, porém o frete ficava 5 vezes mais caro. Comprei a outra unidade em pedido separado, logo em seguida. O pneu, fruto desse pedido ora avaliado, chegou em 23.03.2018. O outro ainda não chegou e está com ""previsão"" de chegar em 04.04.2018.",1,0,1,0,0,2.544222354888916,5427,101.1953125,0.5107729,1,1,0,0,0
"Ele é muito bonito, funciona bem mais as vezes da uma travada.",0,0,1,0,0,2.337554454803467,5427,101.1953125,0.2982688,0,1,0,0,0
Fogão simples e bom. Presente de casamento e os noivos amaram. Recomendo.,0,0,1,0,0,2.462846517562866,5427,101.1953125,0.4174915,0,1,0,0,0
"Gostei do produto , vale custo beneficio. Chegou antes do prazo",1,0,1,0,0,2.371073007583618,5427,101.1953125,0.3242072,1,0,0,0,0
"Gostei do produto, achei um pouco baixo pq sou alta e o material um pouco frágil.  Mas pelo preço eh um bom aspirador.",0,0,1,0,0,2.4461405277252197,5427,101.1953125,0.407096,0,1,0,1,0
"Gostei do produto, só não gostei do atendimento do sac que não trocou o NOME da entrega. presente foi com meu nome. Apos pedido imediato de troca via e mail para setor responsavel. Incompetencia.",0,1,1,0,0,2.4948437213897705,5427,101.1953125,0.4588195,0,1,0,1,0
"Gostei, recomendo! Excelente custo beneficio.  Bom material com bom acabamento.",0,0,1,0,0,2.3545727729797363,5427,101.1953125,0.3163559,0,1,0,0,0
"Muito bom, otimo custo beneficio,Bom.desempenho bateria dura. Gostei muito",0,0,1,0,0,2.4932572841644287,5427,101.1953125,0.4510452,0,1,0,0,0
"Não é tão potente mas ventila o suficiente, único ponto negativo muito frágil não é muito firme ó pedestal",0,0,1,0,0,2.387295722961426,5427,101.1953125,0.3290556,0,1,0,0,0
O produto foi entregue no prazo. Fácil instalação e atendeu às especificações.,1,0,1,0,1,2.485318422317505,5427,101.1953125,0.4324152,1,0,0,0,0
"O que não gostei q não tem musicas, apenas um som 7 segundos quando puxa a cordinha.",0,0,1,0,0,2.4385571479797363,5427,101.1953125,0.4028282,0,1,0,0,0
"Parece descartável, mas promete o q cumpre, porém a chapa aquece mais no meio q nas outras extremidades",0,0,1,0,0,2.3618924617767334,5427,101.1953125,0.3277518,0,1,0,0,0
"Produto bonito, entregue antes do prazo, mas de cor diferente da foto ilustrativa, é um pouco fosco",1,0,1,0,1,2.365476131439209,5427,101.1953125,0.3270239,1,1,0,0,0
"Produto como anunciado! Recomendo. Bem simples, porém o material é resistente.",0,0,1,0,1,2.380331039428711,5427,101.1953125,0.3321404,0,1,0,0,0
"Produto muito bom. Funcionando perfeitamente e parece ser bem resistente. Não dou 5 estrelas pq não encaixa perfeitamente nos forros de porta. No mais, recomendo.",0,0,1,0,0,2.2047035694122314,5427,101.1953125,0.1610851,0,1,0,0,0
"Recomendo sim. Estoura quase todos os grãos de milho (no começo do preparo alguns milhos saem, mas dá para botar para estourar depois).  O ideal é colocar a manteiga para derreter e jogar depois do preparo, porque realmente fica sem gosto. E não adianta jogar sal, porque não pega. Tem que derreter a manteiga, jogar depois que estiver pronto, para somente depois jogar sal. Fica uma delícia!",0,0,1,0,0,2.4275267124176025,5427,101.1953125,0.3748518,0,1,0,0,0
"Tela antirreflexo é um excelente acessório, além do processador ser bom. A bateria não dura muito tempo, porém no geral o notebook é muito bom.",0,0,1,0,0,2.3517568111419678,5427,101.1953125,0.3064755,0,1,0,0,0
"Usei uma vez, por enquanto gostei. Chegou bem antes do prazo. Obrigado!",1,0,1,0,0,2.463513135910034,5427,101.1953125,0.4248715,1,0,0,0,0
"Excelente custo/benefício, muito boa pra pegar, forte para trabalhar",0,0,1,0,0,2.3609437942504883,5427,101.1953125,0.3225151,0,1,0,0,0
"Excelente produto,porém não veio com o suporte para os bastões,que já são bem grandes mesmo em forma retratil,esperava somente isso.Nada a reclamar do produto,boa qualidade",0,0,1,1,0,2.4856250286102295,5427,101.1953125,0.4378232,0,1,0,0,0
"material de boa qualidade e bom acabamento, o material transparente permite mostrar a beleza do aparelho.",0,0,1,0,0,2.437333822250366,5427,101.1953125,0.3811907,0,0,0,0,1
"Ótimo produto, bom custo benefício, leve e boa para quem deseja uma tv básica para o dia a dia, entrega rápida também.",1,0,1,0,0,2.396838426589966,5427,101.1953125,0.3579376,1,1,0,0,0
"Único problema é que solta bastante ""fiapo"". Não chega a deixar falhas, mas que solta ... solta.",0,0,1,0,0,2.3807456493377686,5427,101.1953125,0.3291781,0,1,0,0,0
"Até agora gostei do produto, ele não é original, mas serviu perfeitamente para o aparelho e a duração da bateria não deixa a desejar, funciona normalmente.",0,0,1,0,0,2.4850587844848633,5427,101.1953125,0.445546,0,1,0,0,0
