text,label,prediction,response_time,vram_usage,ram_usage,total_time
"@user and that ""somebody"" thought you were Padoin sister LoL !!! #SarcasmFail",no irony,irony,2.3933959007263184,5423,117.27734375,0.3468082
Once again @user is re writing history re: #CubaEmbargo ! *primal scream* #tcot,no irony,irony,2.4250988960266113,5411,117.27734375,0.385731
"Wow: Look what the NFL Rams player who did ""Hands Up, Don't Shoot"" pose has been arrested for | via @user #ferguson",no irony,irony,2.285240650177002,5421,117.27734375,0.2511636
Someone needs to stop me before I kill someone 😡 love waking up in the worst fcking mood #Not,irony,irony,2.3951802253723145,5421,117.27734375,0.3442618
What to do with that old #motherboard you have laying around. #NOT #guitarpicks,irony,irony,2.4066600799560547,5421,117.27734375,0.3678273
Joe Cole just casually walking past...,no irony,no irony,2.2656636238098145,5422,117.27734375,0.2373537
Am I the only one who finds it very stressful when the #OrionLaunch feed keeps buffering...?!,no irony,irony,2.3900578022003174,5422,117.27734375,0.3429734
@user No ... now someone will start a rumor of $ABBV pricing their HCV drug same or higher than $GILD #sarcasm,irony,irony,2.4670650959014893,5432,117.27734375,0.4256181
Never seen the gym so packed,no irony,no irony,2.1874542236328125,5424,117.27734375,0.1440769
❓❓GOT MENTIONS ❓❓||#MGWV #AutoFollow #RETWEET #RTMUZZA #TEAMFOLLOWBACK #TFBJP #500aday #RT2GAIN ||⏩ @user ⏪| |WHOS WANTS TO BE NEXT?,no irony,irony,2.3351874351501465,5405,117.27734375,0.2838227
Remember to raise a glass of merry to those who are at work keeping the world safe on Christmas 🌎🎄🌏🎅🌍❄|🚑🚒🚓🚁🚢 #essentialservice,no irony,no irony,2.3891937732696533,5403,117.27734375,0.3530573
"Wishing everyone a Happy, Healthy, and Prosperous New Year!!!",no irony,no irony,2.4572997093200684,5443,117.27734375,0.4134783
"@user @user @user Yes, and conventional taxis drive verrrry safely. #pfft #sarcasm",irony,irony,2.1902647018432617,5436,117.27734375,0.1379244
"Just ranted on and the moment I'm about to hit send, my ipod just died. #greatmorning #NOT",irony,irony,2.4498112201690674,5432,117.27734375,0.3991079
30 week scan #not #long #now #exciting #memory #all #good #happy #clear #baby #boy @ Portlaoise...,no irony,irony,2.3606908321380615,5413,117.27734375,0.312924
@user Obama and Hillary convinced Ukraine that they would protect them if they essentially disarm. Need to keep at least one promise.,no irony,irony,2.420781135559082,5413,117.27734375,0.3757491
i just enjoy throwing up #not #hatethis #sick #wanna #go #to #school #for #once #take #me #away,irony,irony,2.2832655906677246,5413,117.27734375,0.2357476
@user I actually think he needs to use the youngsters in this reincarnation #irony,irony,irony,2.4229087829589844,5413,117.27734375,0.381019
What a golden morning. 😒 #not,irony,irony,2.2636513710021973,5413,117.27734375,0.2157377
Sleep. SLEEP YOU STUPID IDIOT I WANNA LEAVE MY ROOM,no irony,irony,2.369283437728882,5405,117.27734375,0.3207876
LIBERAL/#LEFTISTS USE #RACIST/SEXIST #LABEL FOR |#DISLIKES|MSNBC host Ed Schultz said RACIST #NOT to SUPPORT demand for #MINIMUM WAGE|#SAD,no irony,irony,2.4357831478118896,5405,117.27734375,0.3891369
Read at the news '#Obama: #The #American #way #of #life #is #not #a #gift',no irony,irony,2.267807960510254,5405,117.27734375,0.2283084
Really missing my momma today.. More than usual. I don't think today will be a good day,no irony,irony,2.404301881790161,5405,117.27734375,0.3579782
"@user Nevermind that, but do pray tell,would Scherzy still play Grizabella?",no irony,irony,2.2647669315338135,5405,117.27734375,0.2269993
Everyone wants the truth but nobody wants to be honest... #irony,irony,irony,2.4280753135681152,5394,117.27734375,0.3831339
I won't be surprised if shelling across pak border intensifies during Delhi Elections to change issues of election's.,no irony,irony,2.4444727897644043,5404,117.27734375,0.3906696
Every inch of you is perfect from the bottom to the top UNLESS YOU'RE SKINNY #Shade #Sarcasm #TheMoreYouKnow,no irony,irony,2.296645164489746,5404,117.27734375,0.2495508
Take a look at those calves!!! 😎😎😂😂 ladies love the calves! #not #about #the #arms #its #about...,no irony,irony,2.4128758907318115,5398,117.27734375,0.3654333
@user your tongue in cheek @user weigh in does nothing but instigate breed specific hate. Stick to reporting on tuques. #yyj,no irony,irony,2.3105249404907227,5404,117.27734375,0.2631389
"@user You think my mom and I would get along better, she's a middle child too. #irony #middlechildsyndrome",irony,irony,2.382641315460205,5402,117.27734375,0.3349783
"Isn't this blaming the victim? #sarcasm RT @user Every year, 600K college students are injured while drunk.",irony,irony,2.3929765224456787,5402,117.27734375,0.3429771
that time when ward was mad because skye hide a secret from him #irony #skyeward #AgentsofSHIELD,irony,irony,2.293549060821533,5394,117.27734375,0.2432343
"While we applauded ourselves on getting to the Moon, Carl Sagan spoke a truth we all denied.|#irony",irony,irony,2.4110348224639893,5405,117.27734375,0.3699136
Can holidays last forever?? #happytimes #sundayout #mewearing #wyoustores #elenawearswyou #chanelboybag #chanel...,no irony,irony,2.3060572147369385,5405,117.27734375,0.2583839
Watching @user trich vlogs helps me alot with my trich condition !! ☺️💕,no irony,irony,2.392061471939087,5400,117.37890625,0.3416045
Photo: Orchid Tassel Chain Mermaid Dress $39.99 Onesize Leave email for invoice,no irony,no irony,2.424790382385254,5400,117.37890625,0.383174
@user this game is pathetic. How are they losing this game?,no irony,irony,2.2818541526794434,5399,117.37890625,0.2370794
bromanceshmomance: #I just checked and he has zero#ZERO#mentions asking if Louis was there#NONE#NADA#not...,no irony,irony,2.3816354274749756,5399,117.37890625,0.3416778
Being a light sleeper is the best. #not,irony,irony,2.2791740894317627,5399,117.37890625,0.2330594
schools in India praying for # #peshawarattack victims #PrayForPakistan ...,no irony,irony,2.3991315364837646,5399,117.37890625,0.3661161
The only company I thought would be best for the thesis is unfortunately taken already... a year ago..,no irony,irony,2.2808313369750977,5399,117.37890625,0.2352356
@user not worried about it. Whenevs 😉,no irony,irony,2.4097959995269775,5398,117.44921875,0.3687763
@user @user #not enough; unfortunately.,no irony,irony,2.2842185497283936,5397,117.44921875,0.2352225
@user . #please email me captainpc@me.com or contact through DM myself or @user . #I #have #DM #Address #details #but #not#had#reply,no irony,irony,2.4083166122436523,5396,117.453125,0.3733358
@user hahaha yeah I think so too cause you know how she loves her with all her heart 😂😂😂.... #NOT 🔫.,irony,irony,2.291163206100464,5396,117.453125,0.2463198
"It's really #NOT #GOOD, too have the #REPUTATION for STEALING FROM GIRLS. @user & Mr. MASON,..expect a call,..(;",no irony,irony,2.3915441036224365,5395,117.45703125,0.3492763
"we need to stop using the words ""racist"" & ""racism"" @user @user @user @user @user @user",no irony,irony,2.2745654582977295,5393,117.46484375,0.2406007
@user @user Probably my favourite book. Couldn't put it down. 5Stars!,no irony,no irony,2.394484281539917,5391,117.46484375,0.3518927
From what I can tell...most strippers belong right where they are #nocollegeneeded #adamsmith #specialization #strippers,no irony,irony,2.292705774307251,5391,117.46484375,0.2528949
"@user dualistic, as in good and evil? Right, because that doesn't apply to the real world.... #sarcasm #OrcsLive",irony,irony,2.3799097537994385,5404,117.46484375,0.3385232
#Consensus of Absolute Hilarious #Irony – #MichaelMann to lecture on #Professional #Ethics for #Climate #Scientists?,irony,irony,2.3242104053497314,5401,117.46484375,0.2712299
5 dollar OBX 1 dollar Gboro gone #lockitin #lottoclub #bankopen #doumenturdeposit#not criminal,no irony,irony,2.412330150604248,5388,117.46484375,0.3760193
I may or may not have put @user at the top of @user tree soon as he likes Christmas time... #Sarcasm,irony,irony,2.396497964859009,5380,117.46484375,0.3535663
"Regarding my #ATT case; I've contacted the BBB, FCC, and my States Attorney General. next... #WFAA #not #stopping",no irony,irony,2.261753797531128,5381,117.46484375,0.2371174
Acronyms because we're cool as fuck. Judge me.,no irony,irony,2.4332048892974854,5381,117.46484375,0.3770604
Only a true nightshift person would understand this #nightshift #hardcore #teamwork #not #always...,no irony,irony,2.2962238788604736,5372,117.46484375,0.2431849
"actually, it wasnt, it was purely economics @user @user @user @user @user @user @user",no irony,irony,2.402756929397583,5380,117.46484375,0.3629042
Sunday is such a fun day to study #not #ew #saywhat,irony,irony,2.450202703475952,5369,117.46484375,0.3964795
Reunited with my pump this morning. #yay #not 😣,irony,irony,2.2593207359313965,5380,117.46484375,0.220323
"My dad's still gonna get me santa's gifts since it's my last year before 18, but I really don't know what to ask for... #irony",irony,irony,2.2847416400909424,5383,117.46484375,0.248063
Remember that one time I worked both jobs while sick and it didnt suck at all... #sarcasm #notworthit,irony,irony,2.3192570209503174,5381,117.46484375,0.2732483
I'm really excited for next semester,no irony,no irony,2.317761182785034,5380,117.46484375,0.2744019
"@user @user Actually, even delivery won't save some. O voted to let born alive die. Also, look up ""4th trimester abortions"".",no irony,irony,2.4184536933898926,5380,117.46484375,0.3908556
good luck finding someone to take the other side of that bet LOL @user,no irony,irony,2.2900912761688232,5380,117.46484375,0.2422129
It is good that very few businesses/govts in EM economies have borrowed much via dollar-denominated loans from international banks. #Sarcasm,irony,irony,2.4074621200561523,5380,117.46484375,0.3562117
@user 🙌🙌 #fitfam #fitness #health,no irony,no irony,2.278000831604004,5368,117.46484375,0.2235295
GTA #San #Andreas #2 #is #not #coming #in #2015: One media has released that GTA San Andreas 2 is coming in 2015...,no irony,no irony,2.4173853397369385,5381,117.46484375,0.3865737
What a great way to start the day!! #Not 😠,irony,irony,2.2733380794525146,5380,117.46484375,0.2289719
@user I wonder what % of that 43% agree on what a private cloud is,no irony,irony,2.3997714519500732,5369,117.46484375,0.3561669
If i were to ask. I want to stay here for as long as possible..|#thinking,no irony,irony,2.2797367572784424,5380,117.46484375,0.2354501
@user @user @user Just wait till Cleveland comes again! #sarcasm,irony,irony,2.2676475048065186,5380,117.46484375,0.2251243
"'Liberated' Iraq -- 2014 One of Bloodiest Years with More than 36,000 Victims: Thank you, Western liberators #sarcasm",irony,irony,2.185718536376953,5369,117.4609375,0.133783
@user one hope this gets a RT! #recycling #roses #holly #wreath #MerryChristmas,no irony,no irony,2.419682741165161,5369,117.4609375,0.3799722
"@user Tag a teammate who is so bad, he runs the line every week. I'm sorry to say it's @user",no irony,irony,2.2742817401885986,5388,117.4609375,0.226125
@user easiest CL group with two rubbish teams but we won only 1 CL game - even that lucky last minute pen#not good enough#gutted,no irony,irony,2.456566095352173,5388,117.4609375,0.4236326
No one up? Okay cool #not,irony,irony,2.388587713241577,5388,117.4609375,0.3495376
#np #NowPlaying #NowListening #Music #Don't Let Her Pull You Down by #New Found Glory from the #album: #Not With...,no irony,no irony,2.4363455772399902,5388,117.4609375,0.3928227
"Here we go again, thanks to all that claim to cover WVHS hoop #NOT|Highlanders beat Parkersburg 76-75 on last second shot by @user",irony,no irony,2.269718885421753,5388,117.4609375,0.2329117
Long day and its not going to be possible without my good friend #coffee,no irony,no irony,2.4131693840026855,5387,117.4609375,0.3672781
Just loveeee driving upstate in the snow #not,irony,irony,2.2629477977752686,5387,117.4609375,0.225522
"If you know people who could talk power-dressing and social media marketing, please let me know. Thanks",no irony,no irony,2.4253487586975098,5386,117.4609375,0.3798977
I love getting up at 4 30 so I can wait on other ppl! #sarcasm,irony,irony,2.2798774242401123,5385,117.4609375,0.2370661
"Faux Leather Size Zipper Sleeveless Scoop Back Midi Dress|Size:s, m, l|Price:$39.99|Leave email for...",no irony,no irony,2.4122910499572754,5385,117.4609375,0.3784053
and as much as I want to connect .. I like only the people who dont want to .. #Irony #Why oh why?,irony,irony,2.261566638946533,5384,117.4609375,0.2243378
@user I saw a leaf blowing in the breeze. You could yell at that if you wanted to?,no irony,irony,2.420698642730713,5383,117.4609375,0.3721543
@user hold on a minute. Are you saying All blonde white women look the same?? #sarcasm,irony,irony,2.2666728496551514,5380,117.4609375,0.232503
@user Gotta love those racially based awards! #not,irony,irony,2.415954351425171,5380,117.4609375,0.3825822
"The best love is the kind that awakens the soul, and makes us reach for more...💖",no irony,irony,2.2968592643737793,5379,117.4609375,0.2595156
clashupdate #not,irony,no irony,2.4182207584381104,5375,117.4609375,0.3653769
@user Super Junior's Henry asks sasaeng fans to let him sleep|http://t.co/BhrEKEtMka Henry oppa >^<,no irony,irony,2.3958427906036377,5396,117.4609375,0.3586084
I have officially surrounded myself with the most amazing people 😊,no irony,irony,2.309331178665161,5396,117.4609375,0.2704199
@user @user republicans suck more at identifying #irony than alanis morissette.,no irony,irony,2.404176712036133,5394,117.4609375,0.3515674
That's always the solution..... #not. Doesn't fix anything!,irony,irony,2.4212558269500732,5375,117.4609375,0.3734307
Name an #excuse that people use #NOT to #workout ...,no irony,irony,2.267298460006714,5377,117.4609375,0.2230945
"@user @user @user @user @user @user ""left regressives"" is that not a label #irony",irony,irony,2.400365114212036,5402,117.4609375,0.3524995
@user but you can't expect us to hire one in only 3 weeks. Who moves that quickly on a coaching search? #sarcasm,no irony,irony,2.317451000213623,5414,117.4609375,0.2737882
A #celebrity is a person who is known for his well-knownness. #fact #TeamFollowBack #irony,irony,irony,2.4147262573242188,5410,117.4609375,0.3697061
Is there a basketball game on today? I'm not really sure. #ESPN seems to not be promoting anything about it. #sarcasm,irony,irony,2.4066107273101807,5402,117.4609375,0.3555906
@user @user @user We Agree #NHSENGLAND needs to #Publish #AandE figures over #HolidayPeriod #Sarcasm from #JeremyHunt,no irony,irony,2.299283742904663,5403,117.4609375,0.2413209
"If you've got the world on a string, you should give me some of that string, think of all the cool applications. #whatamidoing",no irony,irony,2.3727376461029053,5403,117.4609375,0.3267633
Christmas this Christmas that FOH its just a day people !! get a grip and sit down nd chow some Mopani worms,no irony,irony,2.2964930534362793,5403,117.4609375,0.2417076
#Warn them that your degree of #sarcasm depends on them in this #funny tank top! Order now at,no irony,irony,2.385148286819458,5403,117.4609375,0.3476635
The #Gophers aren't nervous. #SammyCommentary #Gophers,no irony,irony,2.2721781730651855,5402,117.4609375,0.241388
Bitches be like ..... #more #appointments #please #not#crazy#enough .... YET @ orthodontist,no irony,irony,2.414050579071045,5402,117.4609375,0.3708155
I am so glad that I woke up early for this office visit to have to the mother not show up! #not,irony,irony,2.281733751296997,5402,117.4609375,0.2420672
#Science of the #GardenOfEden - #Eden #KentHovind #Christian #Jesus #Christ #c...,no irony,irony,2.4084548950195312,5402,117.4609375,0.3717279
Sickens me that killing innocent black men & children has become such a lucrative career in America. #MikeBrown #TrayvonMartin #EricGarner,no irony,irony,2.2787280082702637,5403,117.4609375,0.2326327
50km into the #Rapha #festive500 and we stop off for a Coffee#1... Toes are coming back to life @user,no irony,no irony,2.4318056106567383,5403,117.4609375,0.3965394
@user u do really need to get a wee bit more lol,no irony,irony,2.2775931358337402,5402,117.4609375,0.2250649
"@user so if they undo the affordable care act, and I should expect my insurance to decline 33%? #Not #Gonna #Happen",no irony,irony,2.4147732257843018,5402,117.4609375,0.3694236
@user @user #not sure who will take it home?,no irony,irony,2.2581145763397217,5394,117.4609375,0.2226927
"I actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. Today's gonna be a good one... #not",irony,irony,2.2800681591033936,5409,117.4609375,0.2456557
Don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers? #sarcasm,irony,irony,2.304903268814087,5408,117.4609375,0.2633614
"@user Oh, BELIEVE me. I agree totally. My tweet was pure #sarcasm. We need MORE #guns, not less. Santa is bringing me one. #2A",irony,irony,2.387568473815918,5407,117.4609375,0.3309505
The #Congressional #report on #torture #confirms that #AlQaeda was #not #involved in the #attacks of #September 11|http://t.co/GNBabcXR25,no irony,irony,2.2729687690734863,5400,117.4609375,0.2386615
#Sarcasm makes you mentally stronger. Which is very effective when dealing with emotional #stress and #fustration.|#funfact #WhatIfISay,no irony,irony,2.420844078063965,5402,117.58203125,0.3796395
Also it is funny how things at work get done when I'm on my off week #sarcasm,irony,irony,2.2978122234344482,5400,117.58203125,0.2466385
@user is this a new/recent release?,no irony,no irony,2.4297492504119873,5390,117.58203125,0.3789407
When I'm lacking inspiration I resort to scribbling angry/pretty things. Great start to the week! #sarcasm,irony,irony,2.29107666015625,5400,117.5859375,0.2441717
Also it's amazing how a shower and Taco Bell can make you feel like a new person. @user,no irony,irony,2.3939695358276367,5388,117.58984375,0.3398395
Visit #Tripplebeam #Music #Promotions @ #Michigan,no irony,no irony,2.3921332359313965,5425,117.58984375,0.3404926
'nuff #Bob #Couldn039t #Not #Repin #Ross #tattoo|Please RT:,no irony,irony,2.302262783050537,5492,117.58984375,0.254042
HAPPY BIRTHDAY BECCA. I just looked through ALL of my pictures which you know is a ton and found my...,no irony,no irony,2.1705548763275146,5455,117.58984375,0.1273974
Have you lost your zing? Working too hard? Check out my latest quickie: #habitually #internetmarketnewbie,no irony,irony,2.2748608589172363,5446,117.58984375,0.2282067
"Heartless Sanghi #Sarcasm""@Retributions: #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again. #Lakhvi""",no irony,irony,2.4708034992218018,5426,117.59375,0.4388001
I guess waking up every couple hours is cool |#not,irony,irony,2.3438117504119873,5426,117.59375,0.2998037
#Is #There #Too #Much to #Do or #Are #You #Not #Delegating #Enough ?,no irony,irony,2.293696641921997,5426,117.59375,0.2456372
@user @user told to stop work under crew contracts #irony,irony,irony,2.401848077774048,5412,117.59375,0.3676966
I need to get out of this car before I kill my dad.,no irony,irony,2.2605996131896973,5412,117.59375,0.2233424
Everytime I try to like Chris Brown he does something to royally eff that up. Dude is a chronic loose cannon #chrisbrown #Karrueche,no irony,irony,2.4297356605529785,5424,117.59375,0.3833425
#bedroom #decoration done lol #upstairs just needs a hoover... #Christmas 🎅 #decorations #downstairs #now xxx,no irony,no irony,2.2789125442504883,5422,117.59375,0.2379753
Look good feel good! #not #TeamNoSleep #cantopeneyes,irony,irony,2.397777557373047,5422,117.59375,0.3446931
How much did it cost to build #mygov #medicare? I see this way too often...,no irony,irony,2.29085111618042,5422,117.59375,0.2453193
That sad moment you realize you're past the point of having all those presents under the tree. I wanna move back in.,no irony,irony,2.3995108604431152,5412,117.59375,0.3408606
"So I may have had a ""few"" empties to recycle... ♻♻ |I ❤ #craftbeer",no irony,irony,2.2833058834075928,5422,117.59375,0.2423839
"@user @user @user @user @user @user yet in Ferguson, MO the mayor and Gov are Dems. #irony",irony,irony,2.4005606174468994,5423,117.59375,0.3518638
Abnormal professor walks in with the finals in a Zoloft bag #irony #psychhumor,irony,irony,2.303881883621216,5423,117.59375,0.2522002
@user in hereford but can't leave bambino alone!,no irony,irony,2.389223575592041,5422,117.59375,0.3382481
@user skiing in Regents Park much #not,irony,irony,2.446744680404663,5421,117.59375,0.3965396
Rejoice in knowing he is now in his new place...#not easy,no irony,irony,2.265512704849243,5421,117.59375,0.234834
"When ""make dua for me bro"" turns into an hour long conversation",no irony,irony,2.4038143157958984,5421,117.59375,0.3612783
"@user @user A thief, a liar, a vote rigger, mocks those who use food banks and an online bully #irony",no irony,irony,2.2711663246154785,5419,117.59375,0.2259665
"What the hell has happened to Shahid Afridi in last couple of days? Left alone more bouncers than played, got a review right. #pakvnz",no irony,irony,2.4194605350494385,5422,117.59375,0.3694798
Sub is making class go by so slow that I feel like I am losing brain cells. #irony #substitute #MoveitAlong,irony,irony,2.4249415397644043,5411,117.59375,0.3837342
#Photography #Photoshop #Photos #Art #EyeCandy #Bible on #TSU 💁🎄🎅 ||#FOLLOW,no irony,irony,2.265575408935547,5421,117.59375,0.2144053
@user Yeah someone with Hayek and hockey in their name calling someone racist #irony @user,irony,irony,2.418426036834717,5421,117.59375,0.3700329
"The Rondo, Ellis, Parsons, Dirk, Chandler starting line up would be one of my favorites in league. Mavs should go all out for Rondo.",no irony,no irony,2.303170680999756,5413,117.59375,0.252354
@user @user @user but of course it was. Cops could shoot a black man in front of a hospital & I bet you he'd still get no aid.,no irony,irony,2.418281078338623,5421,117.59375,0.3706064
I love it when people ignore me. #sarcasm,irony,irony,2.4262149333953857,5422,117.59375,0.3793745
"Every you're a fucking cunt, lying cunt did I say cunt song is about you now. How cute is that #defo #not #pissed #off #nope",no irony,irony,2.2752346992492676,5422,117.59375,0.2405287
"@user not you, you're on pain medications 😂",no irony,irony,2.425076961517334,5411,117.59375,0.3743176
What a great Christmas. 😅 #not,irony,irony,2.2822024822235107,5411,117.59375,0.2285636
i hate waking up in the mornings 😒#basicbrianna #not #an #early #bird,no irony,irony,2.394533157348633,5421,117.59375,0.3588708
"@user yeah amazing night, I think he out till the death! I'll let u know xx",no irony,irony,2.4297361373901367,5422,117.59375,0.382832
I wish I did better in high school,no irony,no irony,2.261333703994751,5422,117.59375,0.2224959
At the Toys for Lil Troops event for @user donating toys to children of deployed and low income troops.,no irony,no irony,2.427532434463501,5411,117.59375,0.3777656
The song was 'don't cry for me Argentina' #irony,irony,irony,2.3026273250579834,5426,117.59375,0.2505864
I liked a @user video The Ubisoft Graduate Program - Gameplay Programming,no irony,no irony,2.260998487472534,5463,117.59375,0.2176652
I wonder how many people who visit food banks have huge TVs or are drunks? #freedomofspeech #foodbanks,no irony,irony,2.418750524520874,5462,117.6328125,0.3805234
"#Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally..",no irony,irony,2.306673049926758,5464,117.6328125,0.2572023
Lazying about in a hoody #WinterTimes,no irony,no irony,2.197706460952759,5462,117.6328125,0.1475471
Forgot to enter #sarcasm,no irony,irony,2.2964909076690674,5451,117.6328125,0.2494939
"#A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out – as the new year...",no irony,irony,2.4460384845733643,5457,117.6328125,0.3961137
Long distance relationships are serious SH*t #not ayoba...,no irony,irony,2.3185157775878906,5462,117.6328125,0.285671
Happy Birthday to me! #imgettinold #not #ionlygetbetter ROLL TIDE!,irony,irony,2.2850098609924316,5461,117.6328125,0.2420913
We are MAD Gamers: | Follow @user #Wellington #NewZealand,no irony,no irony,2.276305913925171,5455,117.6328125,0.2366407
So not okay with DB's racist jokes.,no irony,irony,2.451437473297119,5466,117.6328125,0.4173319
"#notcies #eu European Council: Press conference by Donald TUSK, Jean-Claude JUNCKER,, and Matteo RENZI,",no irony,no irony,2.344435930252075,5460,117.6328125,0.2954581
@user u bragged all yr about having Peyton in 2 leagues only to get beat in the 1st round in both #irony 😂😂😂😂,irony,irony,2.2865731716156006,5459,117.6328125,0.2443016
"The feeling you get, when you just wanna flip the table and screw the finals.",no irony,irony,2.37185001373291,5456,117.6328125,0.3342857
They working me so hard tonite,no irony,irony,2.354663848876953,5458,117.6328125,0.3088656
@user @user this vine won't come up 😫😫😫,no irony,irony,2.2643332481384277,5456,117.6328125,0.2213848
#Lance #Stephenson #not #traveling #with #team #on two-game #road #trip: Stephenson is still unable to run fully...,no irony,no irony,2.3705060482025146,5458,117.6328125,0.3311729
Jeez I wish the government paid for my food. #not #EBTbitches,irony,irony,2.3000664710998535,5455,117.6328125,0.2633711
"Hey @user some of your geeky/nerdy followers need #sarcasm marker on posts like that. Otherwise, they'll start doing exactly the same :)",no irony,irony,2.31030535697937,5443,117.6328125,0.2601603
Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm,irony,irony,2.346259593963623,5443,117.6328125,0.2923954
"when you refer to yourself in the plural, you'll get that @user @user @user @user @user @user",no irony,irony,2.4139554500579834,5440,117.6328125,0.3812973
That moment when the ad plays flawlessly but the video keeps buffering #irony #YouTube @user,irony,irony,2.2592177391052246,5422,117.6328125,0.2278782
Gotta love a Romanian playing an improvised version of jingle bells in a minor key. Really sets the festive mood. #not,irony,no irony,2.4302573204040527,5420,117.6328125,0.393076
Perfect time to get sick 😢 #not,irony,irony,2.2594058513641357,5417,117.6328125,0.2189113
I'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I'm feeling 😩,no irony,irony,2.28002667427063,5420,117.6328125,0.2361065
Merry Christmas to all my friends and family... Santa just finished at my house!!,no irony,irony,2.413642644882202,5421,117.6328125,0.3552939
<-Video $ #SmartPhone can pay you to post!||#iphone #samsung #S4 #S3 #ipad #tablet #mlm|Start@,no irony,irony,2.284954786300659,5421,117.6328125,0.2538517
I see the #irony of MY LAST 3 TWEETS COMBINED was lost entirely on a certain someone... Faith in humanity: -3% :(,no irony,irony,2.4085521697998047,5421,117.6328125,0.3766152
Lol hilarious pic RT @user What a game! @user win!,no irony,irony,2.268045425415039,5410,117.6328125,0.224195
You've set yourself some target to achieve there like love #hot or #not,no irony,irony,2.410299777984619,5410,117.6328125,0.3585052
"Change is a Process, ||#Not an Event dafuq you thinking",no irony,irony,2.27990460395813,5423,117.6328125,0.2250105
My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll,irony,irony,2.3575127124786377,5421,117.6328125,0.3189223
"A #sale is #not #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your...",no irony,irony,2.4250242710113525,5421,117.6328125,0.3767605
"@user ""Malala is fake and planted by the US coz Pakistan is perfectly safe for kids going to school"" #PeshawarAttack #Sarcasm",irony,irony,2.271228551864624,5421,117.6328125,0.2524705
Seriously has the #BBL04 got the tallest on ground interviewers of all time #talltowers #sevenfoot,no irony,irony,2.2783520221710205,5410,117.6328125,0.2275189
#Funny #18+ Turn On aquabreeze:||disgustinghotels:||#not all men,no irony,irony,2.3157882690429688,5409,117.6328125,0.2654436
Yay jury duty 😒 #sarcasm,irony,irony,2.346550941467285,5408,117.6328125,0.3021894
"i may have played a part, but i wont take sole credit ;) @user @user",no irony,irony,2.2696213722229004,5447,117.6328125,0.2152922
"@user @user I thought it was, what I call, the wet look lol",no irony,irony,2.416959047317505,5422,117.6328125,0.3588789
A burned tongue is a lovely way to start the day #sarcasm #ouch,irony,irony,2.2643349170684814,5433,117.6328125,0.2213892
Literally functioning on 4 hours of sleep and I feel great 😄 !! #Not #CollegeisKillingMe #OneMoreWeek,irony,irony,2.385361909866333,5423,117.6328125,0.3503075
When ya mates dad starts poking you on Facebook #Cringe 😲😬,no irony,irony,2.3081698417663574,5421,117.63671875,0.2733041
The #irony is anti state ppl will claim the little man (hacker) won when in reality the state won #sony,irony,irony,2.313579797744751,5420,117.63671875,0.2757144
#HowToGetUnfollowed Post pictures or videos of you smoking. Especially blowing smoke at the camera. #SoCool #Not #GTFO,irony,irony,2.303873300552368,5419,117.63671875,0.2734642
These refs are pissing me off. They seriously have no idea of what's going on.,no irony,irony,2.4143717288970947,5419,117.63671875,0.3673742
has anyone visualised the different colours and flavours of twitter streams? kinda lipmus test.,no irony,irony,2.4365384578704834,5410,117.63671875,0.387672
Psychic Advice weekdays at 9am (PDT) on Psychic View Radio..call in 347-850-1494 to ask YOUR question #BlogTalkRadio,no irony,no irony,2.278414011001587,5409,117.63671875,0.2341503
So ill. It actually hurts to breathe. Still that nice long walk to the station did me the world of good #not,irony,irony,2.4223930835723877,5408,117.63671875,0.3737167
@user then later he snuggles up to The Royals with giddy glee #Irony,irony,irony,2.2826344966888428,5408,117.63671875,0.2385137
"Blue skies, warm air, and the royal accommodation! #WhatMoreDoesOneNeed #Education? #Not...",irony,irony,2.4074409008026123,5404,117.63671875,0.3599954
it's International Human Rights Day #irony,irony,irony,2.2750630378723145,5402,117.63671875,0.2330449
So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot,irony,irony,2.418494701385498,5398,117.63671875,0.382365
@user I take it you're not in England then ; ),no irony,irony,2.286318302154541,5398,117.63671875,0.2355548
#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends,no irony,irony,2.4138197898864746,5395,117.63671875,0.3801739
When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah,no irony,irony,2.2739899158477783,5387,117.63671875,0.2240837
@user Thanks for pirating my music! :D #not,irony,irony,2.4175925254821777,5384,117.63671875,0.3703814
Welcome to the surrealist estate agency!!,no irony,irony,2.4293971061706543,5384,117.63671875,0.3839348
#Average #Ball #Not #Party #Ping #Pong #homedecor Please RT:,no irony,irony,2.276489734649658,5384,117.63671875,0.236612
