text,label,prediction,response_time,vram_usage,ram_usage,total_time
im in that last bit of sleep before i get up in the morning i feel like that emotional energy just waits for me,sadness,sadness,2.3368611335754395,5411,117.59765625,0.3018283
i know nothing is going to change even i feel very envious to these people but i cant stop feeling jealous to these people because its a human beings instinct to act so,anger,anger,2.3119139671325684,5411,117.59765625,0.2681669
im happy i feel out of energy and not very inspired to do my crafts,joy,joy,2.3172426223754883,5411,117.59765625,0.2864287
i was struck by the masculine feel of the strong graphics and deep colors in this months painting nighthawks by edward hopper,joy,error,2.3332560062408447,5411,117.59765625,0.2846165
i feel like youre just not there some body that im trying to be affectionate with it feels like im molesting some stranger i dont even know,love,sadness,2.33825945854187,5411,117.59765625,0.2888362
i think it s the opposite i get to feel defeated because i was doing everything possible to keep baby healthy and my sugars in check,sadness,sadness,2.3316731452941895,5411,117.59765625,0.2877505
i am trying not to feel bitter but how else can i feel when it seems my desire is pretty much impossible,anger,sadness,2.332885503768921,5411,117.59765625,0.2863591
i feel if i am nagged i stop caring,love,anger,2.3114423751831055,5411,117.59765625,0.2778597
i just feel totally useless today,sadness,sadness,2.344921827316284,5411,117.59765625,0.2969229
i feel honored to receive the grassroots preservation award,joy,joy,2.330716609954834,5411,117.59765625,0.2815984
i feel contented just hearing him said that hellip,joy,joy,2.334636688232422,5411,117.59765625,0.2975873
i am reminded of pavement yurusei yatsura and coheed and cambria without feeling offended that they have ripped them off,anger,error,2.345024824142456,5411,117.59765625,0.2982238
i feel no positive regard,joy,sadness,2.3318376541137695,5411,117.59765625,0.3115545
im feeling a lot less ugly duckling and a lot more a href http,sadness,sadness,2.3447132110595703,5411,117.59765625,0.3043565
i suppose if one was feeling generous one could say i was stressed by the elevator ride,joy,sadness,2.326664447784424,5411,117.59765625,0.2907364
im feeling kind of melancholy and really want to go home and cuddle up with my boys,sadness,sadness,2.329770803451538,5411,117.59765625,0.291316
i feel like the people that i myself love want and need don t talk to me and don t connect with me anymore because they have fucked up mental health and emotional problems that i can t help contribute contain understand or encompass,anger,sadness,2.337048292160034,5411,117.59765625,0.3083582
i feel that the suffering is more than i can bear i take refuge in the lord in the blessed sacrament and i speak to him with profound silence,sadness,sadness,2.335047960281372,5411,117.59765625,0.2838225
i feel afraid agn lol whats new,fear,fear,2.3112940788269043,5411,117.59765625,0.2605069
i am writing and sharing here is much more about my own story and what i believe with all my heart the world needs to know the riches we have in god than me feeling angry towards or trying to bash the people and leaders and parents,anger,sadness,2.3511111736297607,5411,117.59765625,0.3027726
im feeling dazed and alot of things in my mind,surprise,surprise,2.313565254211426,5411,117.59765625,0.2921388
i feel so scared when the voices from there start to speak to me,fear,fear,2.339566707611084,5411,117.6015625,0.2869177
i feel very honoured to have been part of the bond family and very much hope i have a chance to work with them again sometime in the future,joy,joy,2.319462776184082,5411,97.84375,0.2778379
i feel insulted pete edochie responds to death,anger,anger,2.313988447189331,5411,95.99609375,0.2742349
i feel but not to such a hostile extent,anger,sadness,2.3534724712371826,5411,96.6328125,0.3014565
i always feel so pressured,fear,sadness,2.3299458026885986,5411,97.2578125,0.2792818
i electrocuted my thumb and i cant type too well because i cant really you know feel some of my fingers as an acceptable excuse for a late paper,joy,anger,2.3183674812316895,5411,98.296875,0.2928139
i carried my phone in my pocket and didn t feel the pull to get lost in it,sadness,sadness,2.342395782470703,5411,98.65625,0.3051357
i sit here writing this i feel unhappy inside,sadness,sadness,2.3318800926208496,5411,99.22265625,0.2779586
i could feel my mother s sympathetic dread as i was diagnosed,love,sadness,2.332178831100464,5411,100.546875,0.2871276
i get disappointed it makes me feel so rejected especially being disappointed by a loved one,sadness,sadness,2.327160120010376,5411,100.6875,0.2759636
i left there feeling brow beaten,sadness,sadness,2.3309831619262695,5411,100.75,0.2802352
i am feeling vulnerable nervous worried anxious and a bit lost,fear,fear,2.3243820667266846,5411,100.796875,0.2801054
i was feeling defeated i usually pick things up easily this way but i just wasn t getting it,sadness,sadness,2.3509087562561035,5411,100.85546875,0.2990683
i am most certainly an acquired taste but lately many of those around me have seemed to feel the taste to be bitter,anger,sadness,2.3299410343170166,5411,100.87890625,0.2714028
i feel i am rich because my life both real and online is filled with friends and family with whom i would not want to live without,joy,joy,2.315134048461914,5411,100.9375,0.2645708
i feel bad saying this because i should be happy but i dont think this way that im going is for me anymore,sadness,sadness,2.3445680141448975,5411,101.390625,0.3204215
ive been feeling afraid a lot lately,fear,fear,2.319507360458374,5411,101.4453125,0.2678465
i see momo feel shy momo hmmm gt me heyy momo,fear,sadness,2.3366479873657227,5411,101.5,0.3008849
i feel amused looking at the little turtle who sneaked in with them,joy,joy,2.317291498184204,5411,101.54296875,0.266885
i purple month doesnt feel surprised in fact zhuo feng up many pupils all clear xiao her identity dont even say main star feng of young,surprise,anger,2.3340797424316406,5411,101.61328125,0.2999084
i feel like there is no way out being humiliated by asa a guy i was obssessed about who played an embarrassing joke on me getting caught by tabbys wife tabby is a lover i once had who was married and i blindly fell in love with him,sadness,anger,2.328669309616089,5411,101.61328125,0.2930678
i feel like breathing is as delicate as dried rose petals sometimes,love,sadness,2.341977119445801,5411,101.671875,0.2981013
im thankful because i feel somewhat energetic instead of the dead fish that i would become every time every chemo,joy,sadness,2.3397371768951416,5411,101.69140625,0.2884358
i feel so honored today and i want to share the emotion and my gratitude because i received a very complimentary email from someone who reads thought provoking perspectives,joy,joy,2.315758228302002,5411,101.69140625,0.2677209
ive tried bare minerals but it makes me feel like my face is dirty,sadness,sadness,2.3341057300567627,5411,101.69921875,0.2841761
i feel quite passionate about and that is how old should children be to undergo beauty treatments,joy,anger,2.295182228088379,5411,101.69921875,0.2633084
i feel like i m going to struggle and fail and suffer and be really dumb,sadness,sadness,2.3574764728546143,5411,101.75390625,0.3298038
im feel a little bit shy to talked to her for a second but manage myself because i saw from her eyes that theres something with this girl,fear,sadness,2.348457098007202,5411,101.796875,0.3064222
i love that this is a place a series with no real heroes and i love that the way the couples in these books fall in love feels just as violent and crazy as the place that they call home,anger,love,2.3222103118896484,5411,101.83203125,0.2741141
i will feel more lively and full of bounce,joy,joy,2.3249475955963135,5411,101.83203125,0.2725894
i am and always have been a very sincere nice feeling sociable compassionate helpful girl,joy,love,2.326932430267334,5411,101.83984375,0.2769105
i feel like an obnoxious nagging call times everyday tag alonger that he is finally sick of tolerating and is now just giving the cold shoulder,anger,anger,2.322477340698242,5411,101.83984375,0.2752273
i loved the feeling i got during an amazing slalom run whether it was in training or in a race,joy,joy,2.3395488262176514,5411,101.83984375,0.3034071
i was feeling especially shy and awkward because i didn t know many people there,fear,sadness,2.3476462364196777,5411,101.83984375,0.3005946
im still feeling a little groggy from the lack of sleep so i shall try to replenish it,sadness,sadness,2.330056667327881,5411,101.83984375,0.2818082
i have been sitting at home revising today and all in all feeling quite stressed,anger,sadness,2.3239150047302246,5411,101.83984375,0.2768809
i guess feelings aren t meant to be inhibited or prohibited,fear,sadness,2.334941864013672,5411,101.83984375,0.2911679
i embraced feeling thankful that the middle wall of partition had thus far been broken down,joy,joy,2.3203585147857666,5411,101.84765625,0.2759721
i began to feel very strange,fear,sadness,2.3408005237579346,5411,101.84765625,0.3071384
i didn t feel pressured or constrained in my choices to behave in a particular way i just felt very busy,fear,error,2.3258790969848633,5411,101.84765625,0.2766819
i had one of my low carb meal bars for breakfast and was feeling smug when i spotted the left over pies muffins and attractive foods,joy,joy,2.330306053161621,5411,101.84765625,0.290117
im going through life feeling now rather than being totally numb,sadness,sadness,2.3416624069213867,5411,101.84765625,0.2912806
i dont want flowers or candy but the kind of guy that knows i like thinly sliced limes in my mineral water because it makes me feel glamorous and is humored by how pretentious that is,joy,joy,2.321035146713257,5411,101.84765625,0.2842437
i feel unprotected a class post count link href http reprogramming in process,sadness,fear,2.32612943649292,5411,101.84765625,0.2713421
i always feel really confident of my life and my choices when i go home,joy,joy,2.3305206298828125,5411,101.84765625,0.27143
i was feeling more and more frustrated with each session he attended,anger,anger,2.3146231174468994,5411,102.25,0.2646039
i feel like in the last year especially i ve gone from a girl to a woman and despite how hesitant i have always been about getting older next year i will be twenty four i am surprised at how pleased i am to have done so,fear,surprise,2.344900608062744,5395,102.3203125,0.3089038
i feel attacked or insulted it is helpful to realize that the idea of attack is alive and well in my own mind,anger,anger,2.338648796081543,5395,102.48046875,0.2920093
ive missed that feeling and ive missed being there and ive missed having something to work towards that keeps my focus on me and keeps it off of my phone and the potential trouble it can get me in,sadness,sadness,2.346163272857666,5395,102.49609375,0.2915358
im feeling a bit uncomfortable with myself too,fear,sadness,2.325213670730591,5395,102.49609375,0.2860295
i know that i have it nowhere near as worse as my brethren overseas but right now i feel like im being physically emotionally and spiritually assaulted,fear,anger,2.317011594772339,5395,102.5,0.2626138
i am feeling so reluctant and overwhelmed i try to think of the alternative abandoning that dream,fear,sadness,2.3452749252319336,5395,102.5,0.2954197
i usually like sam but sometimes he gets downright whiny and i ll admit that all the mistakes he made due to sibling rivalry and pride that eventually led to the end of season kind of made me feel less tragic about the whole thing,sadness,sadness,2.342097759246826,5395,102.53125,0.2898265
i hope shes feeling generous today and treat me to japanese food or something haha have a great day,joy,joy,2.3137075901031494,5395,102.53125,0.2592566
i am feeling a bit offended,anger,anger,2.2972023487091064,5395,102.53125,0.267048
i offend easily when i feel my intelligence is insulted,anger,anger,2.363856792449951,5395,102.53125,0.3152365
i always feel a bit awkward when i comment on someone s blog because i invariably go on rabbit trails and feel as though i ve been overstepping myself so i d like to tell you if you find yourself feeling the same way that i do not mind in the slightest,sadness,sadness,2.348439931869507,5395,102.53125,0.3187233
i feel like we may be coming to the point in the tv series where the show is incredibly popular but sadly the writers are coming to the end of their story lines and soon there will be nothing left to keep the plot a float,joy,sadness,2.332240343093872,5395,102.53125,0.2747494
i was entertaining myself with this memory while at the same time feeling like that guy in that movie dazed and confused who says i just keep on getin older and the girls stay the same age,surprise,sadness,2.3315799236297607,5395,102.53125,0.2810643
i had to continue to enforce my no playdate policy which meant i continued to feel angry twice over each day once during a horrible morning drop off and once in the afternoon when i reminded noah that no he couldnt play because of the bad drop off missing mommy,anger,anger,2.3076202869415283,5395,102.5625,0.2799296
i woke up feeling groggy and grumpy and like the last thing i wanted to do was make dinner,sadness,sadness,2.359882116317749,5395,102.5625,0.3031885
i wake up feeling like something terrifyingly bad is bound to happen to me before i even get a chance to stick a limb outside of my covers,sadness,fear,2.317577362060547,5395,102.5625,0.2780247
i feel god in my life more now than i ever have before and things are so wonderful right now,joy,joy,2.333246946334839,5395,102.5625,0.2747368
i do feel like ive been a neglectful friend but its due to the fact that i feel like a hinderance so i just stay away,sadness,sadness,2.3449950218200684,5395,102.5625,0.2910847
i did not know this i could not look out upon the sea and sky without feeling mildly discontent,sadness,sadness,2.333880662918091,5395,102.5625,0.292532
i hate feeling like this this is bullshit ok i m so done bye,joy,anger,2.319558620452881,5395,102.5625,0.2910796
i tasted some hari raya cookies and feeling greedy i would go and prebook their kueh makmur and tart because i know their hygiene standard and ingredients,anger,joy,2.3364858627319336,5395,102.5625,0.2935608
i sit here feeling drained i really wonder what will i do when i reach that point,sadness,sadness,2.345033645629883,5395,102.56640625,0.2999045
i buy something i go out and look at what else i didnt buy and then after a bit of comparison here and there i suddenly feel dissatisfied with my purchase,anger,sadness,2.323758840560913,5395,102.56640625,0.3068124
ive been feeling incredibly inadequate more so than usual and its gotten to a point where i almost feel paralyzed by it,sadness,sadness,2.3344173431396484,5395,102.56640625,0.2932117
im amazed how many men say they feel unloved if the house is messy and they have to fix their own dinner,sadness,anger,2.309131145477295,5395,102.56640625,0.2628304
i feel a restless weekend heading our way,fear,sadness,2.357666492462158,5395,102.56640625,0.3070027
i feel ugly i cover myself with a beautiful blanket in a make believe gown,sadness,sadness,2.3399016857147217,5395,102.56640625,0.2927445
i always said i felt so blessed to have him and today that feeling is been reassured many times,joy,joy,2.3234150409698486,5395,102.56640625,0.2777083
i cant do strappy shoes at work i just feel weird so i took these off thrifted ninewest,fear,sadness,2.3439981937408447,5395,102.56640625,0.3129536
i love the fact that i look as best i can and i feel terrific because i eat right and constantly exercise,joy,joy,2.3284754753112793,5395,102.56640625,0.2810196
i decent article which i knew likely had good information because my initial response was to feel offended and want to argue despite the fact that it was talking about not doing exactly that,anger,anger,2.324002981185913,5395,102.56640625,0.2743138
i have moments where i just feel so overwhelmed that my eyes well up with tears,fear,sadness,2.350782632827759,5395,102.56640625,0.3062117
i started feeling thankful for food for being able to enjoy such delicious things and got into cooking and baking healthy meals for my family,joy,joy,2.3282363414764404,5395,102.56640625,0.2751902
i don t want to tag people who think this is silly but if there are people out there who want to be tagged i wouldn t want to make them feel unwelcome,sadness,sadness,2.345010757446289,5395,102.56640625,0.3017114
im taking is allowing me to get sleep which is wonderful but its leaving me feeling very groggy and nauseated,sadness,sadness,2.3269753456115723,5395,102.56640625,0.279709
i feel an unpleasant drop in my stomach as the elevator doors open at my floor,sadness,sadness,2.3335371017456055,5395,102.56640625,0.2754562
i feel that this is a highly talented bunch when roling on all cyclinders,joy,joy,2.3176910877227783,5395,102.56640625,0.2757716
i feel his hand on me to stay faithful,love,love,2.329533100128174,5395,102.56640625,0.2892188
i was so focused on my heavy breathing my even strides the drops of sweat on my forehead that i forgot to feel socially awkward,sadness,sadness,2.344564199447632,5395,102.56640625,0.300332
i cant help feeling this way,sadness,sadness,2.3230276107788086,5395,102.56640625,0.2956075
i feel like i would order carryout from if i lived in the area i am still curious to try some of their other tacos,surprise,sadness,2.337240695953369,5395,102.56640625,0.3125979
i feel that i am afraid of whatever ad anything that will happen and idc is it good or bad i am just afraid and i hope god you will help me in whatever i do,fear,fear,2.330108404159546,5395,102.56640625,0.2784076
i entered the living room i had a horrible feeling aching in the depths of my stomach,sadness,sadness,2.3445305824279785,5395,102.56640625,0.2918304
i feel very glad that finland s well known visual artist vesa kivinen had called me to work with him,joy,joy,2.323585033416748,5395,102.56640625,0.2706742
i feel relatively safe normal or whatever you might call it,joy,error,2.3278350830078125,5395,102.5703125,0.2680726
i feel bitchy saying it but i think that next saturday i just want to be alone,anger,anger,2.3087317943573,5395,102.5703125,0.282491
i feel very honored to have been shortlisted within the patient ambassador volunteer category which recognises members of the public and staff who provide outstanding help and support through volunteering or providing patient opinions either on a public partnership forum or on a patients panel,joy,joy,2.3536391258239746,5395,102.5703125,0.2987594
i feel quite helpless in all of this so prayer is the most effective tool i have because i have no answers and there is nothing else i can offer them right now,sadness,sadness,2.3521955013275146,5395,102.5703125,0.3155757
i know that you feel pretty disgusted by the nonstop lefty propaganda the ministry churns out but of the public isn t that tuned in,anger,anger,2.316401481628418,5395,102.5703125,0.2635591
i feel complacent and satisfied,joy,joy,2.3316731452941895,5395,102.5703125,0.2802784
i ventured into fabrics amp fabrics on a whim yesterday feeling a bit nervous knowing i would be tempted beyond my comfor,fear,sadness,2.350271224975586,5395,102.5703125,0.2988606
i havent been feeling homesick knowing they were all getting together to enjoy my mums cooking did make me want a teleporter,sadness,joy,2.3155603408813477,5395,102.57421875,0.2620068
i feel ugly and hated,sadness,anger,2.3272290229797363,5395,102.57421875,0.2916094
i was feeling whether it be mad sad disappointed or peaceful,anger,sadness,2.3490660190582275,5395,102.57421875,0.2963354
i feel as if we have a talented enough team to win some games and go deep into the tournament,joy,joy,2.3256919384002686,5395,102.57421875,0.2777823
i feel i was so innocent to have only one dream to fill my brain and to be crazy about it,joy,sadness,2.348656177520752,5395,102.57421875,0.2960676
i never feel depressed because my cancer and i have learnt to live and sleep with each other,sadness,sadness,2.3408470153808594,5395,102.57421875,0.2852077
i can feel the pressure falling more so on my shoulders and im feeling slightly doubtful of myself which leads to unhappy thoughts not usually like my optimistic self i must say,fear,sadness,2.3294081687927246,5395,102.57421875,0.2830312
i kind of feel a little petty about this,anger,anger,2.3112828731536865,5395,102.57421875,0.2604801
i hostage negotiator on her case has her feeling hopeful about her future,joy,error,2.344099760055542,5395,102.57421875,0.2825443
i believe that people should choose the causes they feel passionate about and do what they can and i have no right or desire to push my own charities as more worthy than another,joy,error,2.3169236183166504,5395,102.578125,0.2671331
i feel privileged to be allowed into the sanctum of her studio the many different paintings and studies lining the walls morph and grow week on week,joy,joy,2.337224245071411,5395,102.578125,0.2943685
i grew up feeling rejected by my male peers,sadness,sadness,2.3462417125701904,5395,102.578125,0.2956218
i feel like that is where i can make my most valued input and tried to do as much as possible to ensure i did an equal part in the construction,joy,sadness,2.335556745529175,5395,102.578125,0.3092527
i described how i was feeling the feeling of being out of control and completely restless the fear of what could still happen my obsession with trying to do it all and the fact that it was just not working,fear,fear,2.3269426822662354,5395,102.578125,0.2827709
i feel very important in my fancy room with my fancy furniture and nice view of downtown dallas,joy,joy,2.335670232772827,5395,102.578125,0.2940003
i wanna feel good again,joy,sadness,2.3435847759246826,5395,102.578125,0.3041614
i never feel like im not supporting,joy,love,2.318014144897461,5395,102.578125,0.2860827
i want you to snap out of it and simply feel simply live laugh enjoy this life no matter how idiotic it is,sadness,joy,2.330472469329834,5395,102.578125,0.280622
i assumed it would feel casual,joy,sadness,2.344834804534912,5395,102.578125,0.29977
i will admit and it left me feeling shaken and a bit of a goose,fear,sadness,2.32828688621521,5395,102.578125,0.2882631
i feel it is dangerous especially for the new believer who is not grounded in the word of god,anger,fear,2.3196685314178467,5395,102.578125,0.2798603
when we rearranged furniture in our flat and got stuck in a chair,anger,error,2.337670087814331,5395,102.578125,0.2884199
i am feeling stressed and more than a bit anxious,anger,fear,2.331307888031006,5395,102.578125,0.2786364
i persevered through the storm of rejections feeling confident that i was doing what god had called me to do,joy,joy,2.3348848819732666,5395,102.578125,0.2894107
i was feeling comfortable in the first fight i saw things that were working for me but i m expecting a better rendall munroe because i think he might have underestimated me first time around,joy,anger,2.332280397415161,5395,102.578125,0.2939877
im not quite sure how she really feels about it because im pretty sure that she realizes that she is going to miss getting to watch the parade which is something she really enjoys,joy,sadness,2.342656135559082,5395,102.578125,0.3063377
i feel somewhat fake in the group,sadness,sadness,2.3303024768829346,5395,102.578125,0.2919856
i was feeling particularly pissed off and wanted to go to a party,anger,anger,2.307570695877075,5395,102.578125,0.2654453
i feel like im still quite bad at describing my feelings with good words and beautiful phrases,sadness,sadness,2.3580241203308105,5395,102.578125,0.3156717
i feel so heartbroken over paul walker s tragic disappearance the life of someone so generous beautiful and talented should not end this way as other horrible individuals keep on living torturing assaulting and killing people,sadness,sadness,2.335425853729248,5395,102.58203125,0.2862936
i feel perfectly mellow,joy,joy,2.318542003631592,5395,102.58203125,0.2653372
i feel i have to give credit to jen mitchell for her gorgeous card a href http www,joy,error,2.3421452045440674,5395,102.58203125,0.2948036
i am alternating between feeling thrilled to see my dads family this weekend and terrified that i will be a black sheep among their normalcy,joy,fear,2.326772689819336,5395,102.58203125,0.2749533
i feel for my sweet boy,love,love,2.330531358718872,5395,102.58203125,0.2751819
i feel about as helpless and superfluous as i did when jenn had elaine naturally,fear,sadness,2.3442513942718506,5395,102.58203125,0.3026829
i thought i didnt feel anything anymore it was over it was ok well today a different story i feel him i want him my heart hurts thinking he wont be around i still want him around i guess its still valid,joy,sadness,2.332993745803833,5395,102.58203125,0.2918224
im feeling better so hopefully things start falling back into the old routine,joy,joy,2.316765546798706,5395,102.58203125,0.2684604
i hope you feel incredibly cool now,joy,joy,2.3380398750305176,5395,102.58203125,0.2862473
i watched the news at the tv,anger,error,2.329674005508423,5395,102.58203125,0.2959153
i didn t really go looking for it but i can definately see where the enjorlas marius ship comes from though sadly i feel it s mostly one sided and that marius is nothing more than a rich schoolboy following his whims without thoughts to the concequences,joy,sadness,2.351547956466675,5395,102.58203125,0.2968566
i feel i should as a gracious gesture apologizing for my latest post about the osp and the rand license terms,love,sadness,2.3283376693725586,5395,102.58203125,0.3075884
i get people asking me what it feels like to be the most hated man in dallas county said assessor steve helm,sadness,anger,2.3143439292907715,5395,102.58203125,0.2856791
i have reported feeling marginalized intimidated and or subjected to threats of retaliation,fear,anger,2.3472096920013428,5395,102.58203125,0.2963008
im not sure if im more at peace with our situation or if im just not feeling as bitter about it but in the past five months something has changed within me,anger,error,2.342710494995117,5395,102.58203125,0.3045423
i am feeling profoundly peaceful,joy,joy,2.3311679363250732,5395,102.58203125,0.2743087
i feel bad then for not accepting who i am,sadness,sadness,2.341130495071411,5395,102.58203125,0.3024597
i have tried sorting out the area for the cat houses this lunchtime but i guess after the printer ordeal i am feeling quite uptight so it has been put on hold,fear,anger,2.309983968734741,5395,102.58203125,0.2597413
i made that make me feel dumb and dumber,sadness,anger,2.3371777534484863,5395,102.58203125,0.2929238
i have power feeling to justify their laziness and being bitchy against skinny girls,anger,anger,2.3384344577789307,5395,102.5859375,0.2940763
i feel like my sweet company is finally coming together,love,joy,2.331078052520752,5395,102.5859375,0.2925965
im making some more mood icons right now to let you see how i feel and think and of course its all charming,joy,joy,2.3370113372802734,5395,102.5859375,0.2979899
i feel like i am not accepted here i and bucking this force that is coming from all quarters that tells me that something is wrong with me if i am not married with children,joy,sadness,2.355194568634033,5395,102.5859375,0.3015408
i apologise if the pictures are not very good quality but if youre stuck for ideas feel free to check out the websites in the captions,joy,error,2.315670967102051,5395,102.5859375,0.2744843
i feel fine now even though ive just burned the dinner oops,joy,surprise,2.334576368331909,5395,102.5859375,0.2807962
i feel for this divine landmass and all the respect i bear in my heart for the greatness residing on it,joy,love,2.332110643386841,5395,102.5859375,0.2951872
i feel like but im not very fond of that word,love,sadness,2.350555419921875,5395,102.5859375,0.3065072
i feel vulnerable not knowing what is to come and i feel like the rest of my life depends on today,fear,sadness,2.3306000232696533,5395,102.5859375,0.2767471
i feel so damn agitated,anger,anger,2.310922145843506,5395,102.5859375,0.2642173
i feel confident around him and i am always there if he needs help,joy,joy,2.3466551303863525,5395,102.5859375,0.2920045
i feel annoyingly isolated in the hostel with all those people talking outside the room etc,sadness,anger,2.3206069469451904,5395,102.5859375,0.2710914
i feel like alcoholism is something that is widely accepted as the norm in gay culture,joy,anger,2.3093016147613525,5395,102.5859375,0.2760877
im just now realizing i didnt have a diet coke today and that makes me feel proud regardless of the other junk i consumed today,joy,joy,2.3589913845062256,5395,102.5859375,0.3217573
i also feel i have accepted my dark side and am finally realizing what of my dark side is healthy,joy,error,2.3476364612579346,5395,102.58984375,0.3114969
i have spoken about before but the feeling is getting stronger and i am curious if others have similar thoughts,surprise,sadness,2.337337017059326,5395,102.58984375,0.2976499
i feel a bit dull by it all,sadness,sadness,2.341063976287842,5395,102.58984375,0.2889497
i hope it is because he understands the way i feel i hope he sees what he could miss and is putting the petty negative thoughts aside,anger,sadness,2.3331191539764404,5395,102.58984375,0.2795023
i feel so blessed to be able to share it with you all,joy,joy,2.321187973022461,5395,102.58984375,0.2785969
i feel a little virtuous doing these things but on the other hand nini s tasted better,joy,sadness,2.3506834506988525,5395,102.58984375,0.3094354
i say i want to be more of people person but i feel very mellow right now,joy,sadness,2.333341598510742,5395,102.58984375,0.2919977
i pull out one of my favorite books to make myself feel miserable,sadness,sadness,2.3345682621002197,5395,102.58984375,0.2871674
i feel convinced that im going to shy away from whatever is really good for me,joy,sadness,2.327342987060547,5395,102.58984375,0.291066
i feel kind of awkward about doing this here goes,sadness,sadness,2.333106279373169,5395,102.58984375,0.2875035
i feel like i should not be surprised at this development,surprise,sadness,2.32930064201355,5395,102.58984375,0.2883567
i am of snuffling and feeling dull,sadness,sadness,2.33431339263916,5395,102.58984375,0.2810969
i need to feel creative and productive,joy,sadness,2.332879066467285,5395,102.58984375,0.2858283
i am who god has chosen to help my daughter become the woman god intended her to be even if i don t feel perfect,joy,love,2.316671371459961,5395,102.58984375,0.2772127
i am not feeling too bad except that my ribs are aching and i have a pulled muscle in my shoulder blade region from all my excruciating hours of hacking my lungs out last night,sadness,sadness,2.348346471786499,5395,102.58984375,0.3017195
i am at the point of feeling resentful toward him and i don t want to be,anger,anger,2.3169541358947754,5395,102.58984375,0.2688764
i write this i feel oddly calm like wanting to just relax in a big chair or lay out in the sun,joy,sadness,2.339247941970825,5395,102.58984375,0.3019286
i feel really inspired,joy,joy,2.313751697540283,5395,102.58984375,0.2805301
i do know that i tell some people if i feel that their question is sincere some of my sacred treasures,joy,sadness,2.353907346725464,5395,102.58984375,0.3171419
i can sit here and cry and feel wronged but it wont change the outcome,anger,sadness,2.327983856201172,5395,102.58984375,0.2792754
i was worried that maybe she was sleeping so well because she wasn t getting enough milk and was feeling lethargic,sadness,sadness,2.3374829292297363,5395,102.58984375,0.2841964
i am going to actively learn more about these genres and or practice them so i can feel what i should feel as a dancer gt fearless courageous confident phew,joy,joy,2.315609931945801,5395,102.58984375,0.2610527
i started feeling a little stressed about leaving on time and making sure we got the getting ready pictures i wanted but everything seemed to workout perfectly,anger,joy,2.32566237449646,5395,102.58984375,0.2935987
i feel like an ugly monster where i cannot show who i really am lest i seem weird or just plainly an outcast,sadness,sadness,2.351595401763916,5395,102.58984375,0.3008903
i feel a little guilty that we have this exceptional little girl from ethiopia home and in our arms but this blog continues to surround goosey,sadness,sadness,2.33627986907959,5395,102.58984375,0.2831821
i feel the need to layer on fake tan for a night out to give me a bit of colour my clothes do it for me,sadness,joy,2.3177425861358643,5395,102.58984375,0.2802025
i feel a real emotional connection to the ice queen from the north now that you have revealed that inhumanity runs in her bloody family,sadness,anger,2.323357343673706,5395,102.58984375,0.2711028
i have been designing earrings for some of my customers bridesmaids which i feel honoured to do,joy,joy,2.3381571769714355,5395,102.58984375,0.2988602
i could adopt and what messages i could think about to help make me feel more peaceful more grateful and just happier right now,joy,joy,2.342643976211548,5395,102.58984375,0.2911442
i feel quite worthless but i hear that that is pretty normal for north americans at this point,sadness,sadness,2.344947576522827,5395,102.58984375,0.3057668
i don t feel well enough to cook,joy,sadness,2.3286995887756348,5395,102.58984375,0.2916901
i feel so bad about it and hes stood there bewildered,sadness,sadness,2.3371641635894775,5395,102.58984375,0.2952691
i could feel hundreds of loving people all around the world connecting with earth it was simply beautiful,love,love,2.3184163570404053,5395,102.58984375,0.2825798
i feel not having a generous spirit or a forgiving nature closes me off from accepting gifts from the universe,love,sadness,2.3476076126098633,5395,102.58984375,0.3100657
i feel accepted and loved by a community of derby girls that i helped to create,joy,love,2.328352451324463,5395,102.58984375,0.2895445
i feel utterly disgusted with myself right now and am contemplating death every waking moment ever since she uttered those few words,anger,anger,2.3312466144561768,5395,102.58984375,0.2796155
i often feel confused as to whether i have bipolar or just a really hard core sinful nature,fear,sadness,2.3475265502929688,5395,102.59375,0.3033475
i am feeling very thankful,joy,joy,2.316652297973633,5395,102.59765625,0.2762268
i feel privileged to have played against him,joy,joy,2.3354945182800293,5395,102.59765625,0.2834483
i read it at a time amp place where i was feeling less than perfect,joy,sadness,2.3396222591400146,5395,102.59765625,0.2877734
im happy but i feel all this pressure to do one thing or another amp it makes me unhappy,sadness,joy,2.317565441131592,5395,102.59765625,0.2640103
i feel it is worthwhile to give you all a more in depth city sized if you will look at one of our cycle days,joy,error,2.3319778442382812,5395,102.59765625,0.275645
i was still feeling so exhausted from my workouts on monday and tuesday that all i did was go for a walk at the park for about,sadness,sadness,2.3448410034179688,5395,102.59765625,0.2926745
i grabbed my dog and hugged her fiercly for the next hour or so until i began to feel a bit like myself again but i havent completly shaken the feeling and have been feeling rather depressed anxious all day,fear,sadness,2.3330447673797607,5395,102.59765625,0.2996408
i found myself feeling inhibited and shushing her quite a lot,sadness,sadness,2.3227999210357666,5395,102.59765625,0.278337
i admit that i am jet lagged so during the daylight i feel groggy almost hung over while at night when everyone is tucked in and snoozing a light pops in my brain and i transform into the ever ready bunny,sadness,surprise,2.3249168395996094,5395,102.59765625,0.2951794
i often throw myself into work when i m not with them that same maxim from last week if i feel discouraged the way i move forwards is to offer encouragement to others,sadness,sadness,2.3467726707458496,5395,102.59765625,0.3010572
