text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
i feel like we may be coming to the point in the tv series where the show is incredibly popular but sadly the writers are coming to the end of their story lines and soon there will be nothing left to keep the plot a float,joy,"sadness
",1.2023890018463135,3.0,129.0,132.0,sadness
i was entertaining myself with this memory while at the same time feeling like that guy in that movie dazed and confused who says i just keep on getin older and the girls stay the same age,surprise,"sadness
",1.2870783805847168,3.0,121.0,124.0,sadness
i had to continue to enforce my no playdate policy which meant i continued to feel angry twice over each day once during a horrible morning drop off and once in the afternoon when i reminded noah that no he couldnt play because of the bad drop off missing mommy,anger,"anger
",1.8153927326202393,2.0,135.0,137.0,anger
i woke up feeling groggy and grumpy and like the last thing i wanted to do was make dinner,sadness,"sadness
",0.6115715503692627,3.0,103.0,106.0,sadness
i wake up feeling like something terrifyingly bad is bound to happen to me before i even get a chance to stick a limb outside of my covers,sadness,"fear
",1.138444423675537,2.0,112.0,114.0,fear
i feel god in my life more now than i ever have before and things are so wonderful right now,joy,"joy
",1.316908597946167,2.0,103.0,105.0,joy
i do feel like ive been a neglectful friend but its due to the fact that i feel like a hinderance so i just stay away,sadness,"sadness
",1.0826466083526611,3.0,111.0,114.0,sadness
i did not know this i could not look out upon the sea and sky without feeling mildly discontent,sadness,"sadness
",1.1344470977783203,3.0,102.0,105.0,sadness
i hate feeling like this this is bullshit ok i m so done bye,joy,"anger
",1.2271740436553955,2.0,97.0,99.0,anger
i tasted some hari raya cookies and feeling greedy i would go and prebook their kueh makmur and tart because i know their hygiene standard and ingredients,anger,"joy
",1.1800413131713867,2.0,114.0,116.0,joy
i sit here feeling drained i really wonder what will i do when i reach that point,sadness,"sadness
",1.3432555198669434,3.0,100.0,103.0,sadness
i buy something i go out and look at what else i didnt buy and then after a bit of comparison here and there i suddenly feel dissatisfied with my purchase,anger,"sadness
",1.0778264999389648,3.0,114.0,117.0,sadness
ive been feeling incredibly inadequate more so than usual and its gotten to a point where i almost feel paralyzed by it,sadness,"sadness
",1.1377856731414795,3.0,105.0,108.0,sadness
im amazed how many men say they feel unloved if the house is messy and they have to fix their own dinner,sadness,"anger
",1.1535050868988037,2.0,106.0,108.0,anger
i feel a restless weekend heading our way,fear,"sadness
",1.4105002880096436,3.0,91.0,94.0,sadness
i feel ugly i cover myself with a beautiful blanket in a make believe gown,sadness,"sadness
",1.3460693359375,3.0,98.0,101.0,sadness
i always said i felt so blessed to have him and today that feeling is been reassured many times,joy,"joy
",1.039578914642334,2.0,102.0,104.0,joy
i cant do strappy shoes at work i just feel weird so i took these off thrifted ninewest,fear,"sadness
",1.168107271194458,3.0,105.0,108.0,sadness
i love the fact that i look as best i can and i feel terrific because i eat right and constantly exercise,joy,"love
",1.125178337097168,2.0,105.0,107.0,love
i decent article which i knew likely had good information because my initial response was to feel offended and want to argue despite the fact that it was talking about not doing exactly that,anger,"anger
",1.1070606708526611,2.0,117.0,119.0,anger
i have moments where i just feel so overwhelmed that my eyes well up with tears,fear,"sadness
",1.1359758377075195,3.0,99.0,102.0,sadness
i started feeling thankful for food for being able to enjoy such delicious things and got into cooking and baking healthy meals for my family,joy,"joy
",1.0630793571472168,2.0,108.0,110.0,joy
i don t want to tag people who think this is silly but if there are people out there who want to be tagged i wouldn t want to make them feel unwelcome,sadness,"sadness
",1.0581169128417969,3.0,116.0,119.0,sadness
im taking is allowing me to get sleep which is wonderful but its leaving me feeling very groggy and nauseated,sadness,"sadness
",0.5552072525024414,3.0,105.0,108.0,sadness
i feel an unpleasant drop in my stomach as the elevator doors open at my floor,sadness,"fear
",0.9492409229278564,2.0,99.0,101.0,fear
i feel that this is a highly talented bunch when roling on all cyclinders,joy,"joy
",1.1582610607147217,2.0,99.0,101.0,joy
i feel his hand on me to stay faithful,love,"love
",1.6032347679138184,2.0,92.0,94.0,love
i was so focused on my heavy breathing my even strides the drops of sweat on my forehead that i forgot to feel socially awkward,sadness,"sadness
",1.134573221206665,3.0,108.0,111.0,sadness
i cant help feeling this way,sadness,"sadness
",1.0361788272857666,3.0,89.0,92.0,sadness
i feel like i would order carryout from if i lived in the area i am still curious to try some of their other tacos,surprise,"joy
",1.077338695526123,2.0,109.0,111.0,joy
i feel that i am afraid of whatever ad anything that will happen and idc is it good or bad i am just afraid and i hope god you will help me in whatever i do,fear,"fear
",1.0639443397521973,2.0,120.0,122.0,fear
i entered the living room i had a horrible feeling aching in the depths of my stomach,sadness,"sadness
",1.1432604789733887,3.0,100.0,103.0,sadness
i feel very glad that finland s well known visual artist vesa kivinen had called me to work with him,joy,"joy
",0.7000646591186523,2.0,105.0,107.0,joy
i feel relatively safe normal or whatever you might call it,joy,"joy
",0.6175289154052734,2.0,94.0,96.0,joy
i feel bitchy saying it but i think that next saturday i just want to be alone,anger,"anger
",1.8173534870147705,2.0,101.0,103.0,anger
i feel very honored to have been shortlisted within the patient ambassador volunteer category which recognises members of the public and staff who provide outstanding help and support through volunteering or providing patient opinions either on a public partnership forum or on a patients panel,joy,"joy
",1.115748405456543,2.0,128.0,130.0,joy
i feel quite helpless in all of this so prayer is the most effective tool i have because i have no answers and there is nothing else i can offer them right now,sadness,"sadness
",0.6436409950256348,3.0,116.0,119.0,sadness
i know that you feel pretty disgusted by the nonstop lefty propaganda the ministry churns out but of the public isn t that tuned in,anger,"anger
",1.079411268234253,2.0,110.0,112.0,anger
i feel complacent and satisfied,joy,"joy
",1.0876405239105225,2.0,88.0,90.0,joy
i ventured into fabrics amp fabrics on a whim yesterday feeling a bit nervous knowing i would be tempted beyond my comfor,fear,"fear
",1.1601371765136719,2.0,105.0,107.0,fear
i havent been feeling homesick knowing they were all getting together to enjoy my mums cooking did make me want a teleporter,sadness,"sadness
",1.1096975803375244,3.0,107.0,110.0,sadness
i feel ugly and hated,sadness,"sadness
",0.5286986827850342,3.0,88.0,91.0,sadness
i was feeling whether it be mad sad disappointed or peaceful,anger,"sadness
",1.0995328426361084,3.0,94.0,97.0,sadness
i feel as if we have a talented enough team to win some games and go deep into the tournament,joy,"joy
",1.1712822914123535,2.0,103.0,105.0,joy
i feel i was so innocent to have only one dream to fill my brain and to be crazy about it,joy,"joy
",1.1081981658935547,2.0,104.0,106.0,joy
i never feel depressed because my cancer and i have learnt to live and sleep with each other,sadness,"joy
",1.0739624500274658,2.0,101.0,103.0,joy
i can feel the pressure falling more so on my shoulders and im feeling slightly doubtful of myself which leads to unhappy thoughts not usually like my optimistic self i must say,fear,"sadness
",0.5667896270751953,3.0,115.0,118.0,sadness
i kind of feel a little petty about this,anger,"anger
",0.6320514678955078,2.0,92.0,94.0,anger
i hostage negotiator on her case has her feeling hopeful about her future,joy,"joy
",1.131061315536499,2.0,96.0,98.0,joy
i believe that people should choose the causes they feel passionate about and do what they can and i have no right or desire to push my own charities as more worthy than another,joy,"joy
",1.1459941864013672,2.0,117.0,119.0,joy
i feel privileged to be allowed into the sanctum of her studio the many different paintings and studies lining the walls morph and grow week on week,joy,"joy
",1.2602009773254395,2.0,111.0,113.0,joy
i grew up feeling rejected by my male peers,sadness,"sadness
",1.5821328163146973,3.0,92.0,95.0,sadness
i feel like that is where i can make my most valued input and tried to do as much as possible to ensure i did an equal part in the construction,joy,"joy
",1.1651818752288818,2.0,114.0,116.0,joy
i described how i was feeling the feeling of being out of control and completely restless the fear of what could still happen my obsession with trying to do it all and the fact that it was just not working,fear,"fear
",1.1183595657348633,2.0,123.0,125.0,fear
i feel very important in my fancy room with my fancy furniture and nice view of downtown dallas,joy,"joy
",1.1227967739105225,2.0,102.0,104.0,joy
i wanna feel good again,joy,"joy
",0.5607447624206543,2.0,88.0,90.0,joy
i never feel like im not supporting,joy,"sadness
",1.0362858772277832,3.0,90.0,93.0,sadness
i want you to snap out of it and simply feel simply live laugh enjoy this life no matter how idiotic it is,sadness,"joy
",0.6800496578216553,2.0,106.0,108.0,joy
i assumed it would feel casual,joy,"sadness
",1.0831165313720703,3.0,89.0,92.0,sadness
i will admit and it left me feeling shaken and a bit of a goose,fear,"fear
",1.1145567893981934,2.0,98.0,100.0,fear
i feel it is dangerous especially for the new believer who is not grounded in the word of god,anger,"fear
",1.0718152523040771,2.0,102.0,104.0,fear
when we rearranged furniture in our flat and got stuck in a chair,anger,"surprise
",1.13407564163208,2.0,96.0,98.0,surprise
i am feeling stressed and more than a bit anxious,anger,"fear
",1.1293468475341797,2.0,93.0,95.0,fear
i persevered through the storm of rejections feeling confident that i was doing what god had called me to do,joy,"joy
",0.6562767028808594,2.0,105.0,107.0,joy
i was feeling comfortable in the first fight i saw things that were working for me but i m expecting a better rendall munroe because i think he might have underestimated me first time around,joy,"joy
",1.1394410133361816,2.0,120.0,122.0,joy
im not quite sure how she really feels about it because im pretty sure that she realizes that she is going to miss getting to watch the parade which is something she really enjoys,joy,"sadness
",1.1496376991271973,3.0,117.0,120.0,sadness
i feel somewhat fake in the group,sadness,"sadness
",1.1623477935791016,3.0,90.0,93.0,sadness
i was feeling particularly pissed off and wanted to go to a party,anger,"anger
",1.06154203414917,2.0,96.0,98.0,anger
i feel like im still quite bad at describing my feelings with good words and beautiful phrases,sadness,"sadness
",1.1864776611328125,3.0,100.0,103.0,sadness
i feel so heartbroken over paul walker s tragic disappearance the life of someone so generous beautiful and talented should not end this way as other horrible individuals keep on living torturing assaulting and killing people,sadness,"sadness
",1.1810741424560547,3.0,120.0,123.0,sadness
i feel perfectly mellow,joy,"joy
",0.6254608631134033,2.0,87.0,89.0,joy
i feel i have to give credit to jen mitchell for her gorgeous card a href http www,joy,"love
",1.14906644821167,2.0,102.0,104.0,love
i am alternating between feeling thrilled to see my dads family this weekend and terrified that i will be a black sheep among their normalcy,joy,"fear
",1.1031770706176758,2.0,108.0,110.0,fear
i feel for my sweet boy,love,"sadness
",1.0492773056030273,3.0,89.0,92.0,sadness
i feel about as helpless and superfluous as i did when jenn had elaine naturally,fear,"sadness
",1.170020341873169,3.0,100.0,103.0,sadness
i thought i didnt feel anything anymore it was over it was ok well today a different story i feel him i want him my heart hurts thinking he wont be around i still want him around i guess its still valid,joy,"sadness
",0.5835087299346924,3.0,125.0,128.0,sadness
im feeling better so hopefully things start falling back into the old routine,joy,"joy
",1.1102092266082764,2.0,96.0,98.0,joy
i hope you feel incredibly cool now,joy,"joy
",1.1021728515625,2.0,90.0,92.0,joy
i watched the news at the tv,anger,"sadness
",0.6442301273345947,3.0,90.0,93.0,sadness
i didn t really go looking for it but i can definately see where the enjorlas marius ship comes from though sadly i feel it s mostly one sided and that marius is nothing more than a rich schoolboy following his whims without thoughts to the concequences,joy,"sadness
",1.0330750942230225,3.0,135.0,138.0,sadness
i feel i should as a gracious gesture apologizing for my latest post about the osp and the rand license terms,love,"sadness
",1.1564302444458008,3.0,104.0,107.0,sadness
i get people asking me what it feels like to be the most hated man in dallas county said assessor steve helm,sadness,"anger
",1.0985009670257568,2.0,106.0,108.0,anger
i have reported feeling marginalized intimidated and or subjected to threats of retaliation,fear,"anger
",0.6519980430603027,2.0,96.0,98.0,anger
im not sure if im more at peace with our situation or if im just not feeling as bitter about it but in the past five months something has changed within me,anger,"joy
",1.4869184494018555,2.0,115.0,117.0,joy
i am feeling profoundly peaceful,joy,"joy
",1.079571008682251,2.0,88.0,90.0,joy
i feel bad then for not accepting who i am,sadness,"sadness
",1.0702061653137207,3.0,93.0,96.0,sadness
i have tried sorting out the area for the cat houses this lunchtime but i guess after the printer ordeal i am feeling quite uptight so it has been put on hold,fear,"sadness
",1.1394240856170654,3.0,116.0,119.0,sadness
i made that make me feel dumb and dumber,sadness,"sadness
",1.1351356506347656,3.0,93.0,96.0,sadness
i have power feeling to justify their laziness and being bitchy against skinny girls,anger,"anger
",1.1130375862121582,2.0,98.0,100.0,anger
i feel like my sweet company is finally coming together,love,"joy
",1.244046926498413,2.0,93.0,95.0,joy
im making some more mood icons right now to let you see how i feel and think and of course its all charming,joy,"joy
",1.1200518608093262,2.0,106.0,108.0,joy
i feel like i am not accepted here i and bucking this force that is coming from all quarters that tells me that something is wrong with me if i am not married with children,joy,"sadness
",1.1139698028564453,3.0,119.0,122.0,sadness
i apologise if the pictures are not very good quality but if youre stuck for ideas feel free to check out the websites in the captions,joy,"joy
",1.088773250579834,2.0,109.0,111.0,joy
i feel fine now even though ive just burned the dinner oops,joy,"joy
",1.1025047302246094,2.0,95.0,97.0,joy
i feel for this divine landmass and all the respect i bear in my heart for the greatness residing on it,joy,"love
",1.2196917533874512,2.0,105.0,107.0,love
i feel like but im not very fond of that word,love,"sadness
",0.5821895599365234,3.0,94.0,97.0,sadness
i feel vulnerable not knowing what is to come and i feel like the rest of my life depends on today,fear,"fear
",1.0725290775299072,2.0,104.0,106.0,fear
i feel so damn agitated,anger,"anger
",1.0688819885253906,2.0,88.0,90.0,anger
i feel confident around him and i am always there if he needs help,joy,"love
",1.0504846572875977,2.0,97.0,99.0,love
i feel annoyingly isolated in the hostel with all those people talking outside the room etc,sadness,"sadness
",1.6852774620056152,3.0,100.0,103.0,sadness
i feel like alcoholism is something that is widely accepted as the norm in gay culture,joy,"sadness
",1.1680350303649902,3.0,99.0,102.0,sadness
im just now realizing i didnt have a diet coke today and that makes me feel proud regardless of the other junk i consumed today,joy,"joy
",1.0857737064361572,2.0,108.0,110.0,joy
i also feel i have accepted my dark side and am finally realizing what of my dark side is healthy,joy,"joy
",1.1297130584716797,2.0,103.0,105.0,joy
i have spoken about before but the feeling is getting stronger and i am curious if others have similar thoughts,surprise,"curiosity
",0.5490052700042725,3.0,103.0,106.0,error
i feel a bit dull by it all,sadness,"sadness
",1.099658727645874,3.0,91.0,94.0,sadness
i hope it is because he understands the way i feel i hope he sees what he could miss and is putting the petty negative thoughts aside,anger,"joy
",1.2295875549316406,2.0,110.0,112.0,joy
i feel so blessed to be able to share it with you all,joy,"joy
",1.083906650543213,2.0,96.0,98.0,joy
i feel a little virtuous doing these things but on the other hand nini s tasted better,joy,"joy
",1.131309986114502,2.0,100.0,102.0,joy
i say i want to be more of people person but i feel very mellow right now,joy,"sadness
",1.0711655616760254,3.0,100.0,103.0,sadness
i pull out one of my favorite books to make myself feel miserable,sadness,"sadness
",0.5614356994628906,3.0,96.0,99.0,sadness
i feel convinced that im going to shy away from whatever is really good for me,joy,"sadness
",1.181821584701538,3.0,99.0,102.0,sadness
i feel kind of awkward about doing this here goes,sadness,"sadness
",1.3331077098846436,3.0,93.0,96.0,sadness
i feel like i should not be surprised at this development,surprise,"surprise
",0.5430762767791748,2.0,94.0,96.0,surprise
i am of snuffling and feeling dull,sadness,"sadness
",0.6529278755187988,3.0,91.0,94.0,sadness
i need to feel creative and productive,joy,"joy
",0.5538699626922607,2.0,90.0,92.0,joy
i am who god has chosen to help my daughter become the woman god intended her to be even if i don t feel perfect,joy,"joy
",1.1298773288726807,2.0,108.0,110.0,joy
i am not feeling too bad except that my ribs are aching and i have a pulled muscle in my shoulder blade region from all my excruciating hours of hacking my lungs out last night,sadness,"sadness
",1.0961494445800781,3.0,118.0,121.0,sadness
i am at the point of feeling resentful toward him and i don t want to be,anger,"anger
",0.6740565299987793,2.0,101.0,103.0,anger
i write this i feel oddly calm like wanting to just relax in a big chair or lay out in the sun,joy,"joy
",0.6099486351013184,2.0,105.0,107.0,joy
i feel really inspired,joy,"joy
",1.082923173904419,2.0,87.0,89.0,joy
i do know that i tell some people if i feel that their question is sincere some of my sacred treasures,joy,"joy
",1.183614730834961,2.0,104.0,106.0,joy
i can sit here and cry and feel wronged but it wont change the outcome,anger,"sadness
",1.0575518608093262,3.0,98.0,101.0,sadness
i was worried that maybe she was sleeping so well because she wasn t getting enough milk and was feeling lethargic,sadness,"sadness
",1.070882797241211,3.0,106.0,109.0,sadness
i am going to actively learn more about these genres and or practice them so i can feel what i should feel as a dancer gt fearless courageous confident phew,joy,"joy
",1.1341214179992676,2.0,114.0,116.0,joy
i started feeling a little stressed about leaving on time and making sure we got the getting ready pictures i wanted but everything seemed to workout perfectly,anger,"joy
",1.0554213523864746,2.0,110.0,112.0,joy
i feel like an ugly monster where i cannot show who i really am lest i seem weird or just plainly an outcast,sadness,"sadness
",1.086242437362671,3.0,106.0,109.0,sadness
i feel a little guilty that we have this exceptional little girl from ethiopia home and in our arms but this blog continues to surround goosey,sadness,"sadness
",1.0965185165405273,3.0,112.0,115.0,sadness
i feel the need to layer on fake tan for a night out to give me a bit of colour my clothes do it for me,sadness,"joy
",1.1237828731536865,2.0,109.0,111.0,joy
i feel a real emotional connection to the ice queen from the north now that you have revealed that inhumanity runs in her bloody family,sadness,"love
",0.6040399074554443,2.0,109.0,111.0,love
i have been designing earrings for some of my customers bridesmaids which i feel honoured to do,joy,"joy
",1.0829126834869385,2.0,100.0,102.0,joy
i could adopt and what messages i could think about to help make me feel more peaceful more grateful and just happier right now,joy,"joy
",0.7950088977813721,2.0,107.0,109.0,joy
i feel quite worthless but i hear that that is pretty normal for north americans at this point,sadness,"sadness
",1.1554358005523682,3.0,102.0,105.0,sadness
i don t feel well enough to cook,joy,"sadness
",1.2597403526306152,3.0,91.0,94.0,sadness
i feel so bad about it and hes stood there bewildered,sadness,"sadness
",1.586805820465088,3.0,94.0,97.0,sadness
i could feel hundreds of loving people all around the world connecting with earth it was simply beautiful,love,"love
",1.3410329818725586,2.0,101.0,103.0,love
i feel not having a generous spirit or a forgiving nature closes me off from accepting gifts from the universe,love,"sadness
",1.152658224105835,3.0,103.0,106.0,sadness
i feel accepted and loved by a community of derby girls that i helped to create,joy,"love
",1.0465750694274902,2.0,99.0,101.0,love
i feel utterly disgusted with myself right now and am contemplating death every waking moment ever since she uttered those few words,anger,"sadness
",1.1272029876708984,3.0,105.0,108.0,sadness
i often feel confused as to whether i have bipolar or just a really hard core sinful nature,fear,"sadness
",1.2680914402008057,3.0,101.0,104.0,sadness
i am feeling very thankful,joy,"joy
",1.0852899551391602,2.0,88.0,90.0,joy
i feel privileged to have played against him,joy,"joy
",0.5513925552368164,2.0,91.0,93.0,joy
i read it at a time amp place where i was feeling less than perfect,joy,"sadness
",1.0556731224060059,3.0,98.0,101.0,sadness
im happy but i feel all this pressure to do one thing or another amp it makes me unhappy,sadness,"sadness
",1.127718448638916,3.0,102.0,105.0,sadness
i feel it is worthwhile to give you all a more in depth city sized if you will look at one of our cycle days,joy,"joy
",1.1699187755584717,2.0,108.0,110.0,joy
i was still feeling so exhausted from my workouts on monday and tuesday that all i did was go for a walk at the park for about,sadness,"sadness
",1.1157143115997314,3.0,110.0,113.0,sadness
i grabbed my dog and hugged her fiercly for the next hour or so until i began to feel a bit like myself again but i havent completly shaken the feeling and have been feeling rather depressed anxious all day,fear,"sadness
",1.117624282836914,3.0,126.0,129.0,sadness
i found myself feeling inhibited and shushing her quite a lot,sadness,"sadness
",1.1414542198181152,3.0,95.0,98.0,sadness
i admit that i am jet lagged so during the daylight i feel groggy almost hung over while at night when everyone is tucked in and snoozing a light pops in my brain and i transform into the ever ready bunny,sadness,"sadness
",1.0796515941619873,3.0,127.0,130.0,sadness
i often throw myself into work when i m not with them that same maxim from last week if i feel discouraged the way i move forwards is to offer encouragement to others,sadness,"joy
",1.110715627670288,2.0,116.0,118.0,joy
i feel a lot better about the way i wrote this bit of the code,joy,"joy
",1.185657262802124,2.0,98.0,100.0,joy
i was supposed to feel sympathy for emma im afraid i failed,fear,"fear
",1.1984927654266357,2.0,95.0,97.0,fear
i feel inside this life is like a game sometimes then you came around me the walls just dissapeared nothing to surround me keep me from my fears im unprotected see how ive opened up youve made me trust coz ive never felt like this before im naked around you does it show,sadness,"love
",1.0701537132263184,2.0,139.0,141.0,love
i have no energy to get angry or upset anymore i just feel a little resigned,sadness,"sadness
",1.060669183731079,3.0,99.0,102.0,sadness
i cant tell you how many times in the four months we have been seeing each other seriously that we have had to have serious emotional talks because one or both of us was feeling tender,love,"sadness
",1.091547966003418,3.0,119.0,122.0,sadness
i am feeling so emotional about your brothers arrival,sadness,"joy
",1.0761559009552002,2.0,92.0,94.0,joy
im even feeling liked by the girls who hate pretty much everyone,love,"joy
",0.6159851551055908,2.0,95.0,97.0,joy
i go through my day feeling your movements and am amazed that something so miraculous is happening in my body its like a special secret only you and i have,surprise,"love
",1.1973497867584229,2.0,113.0,115.0,love
i feel is valuable and i want to share,joy,"joy
",1.087371826171875,2.0,92.0,94.0,joy
i feel so unloved without you next to me but when im with you,sadness,"love
",1.3916587829589844,2.0,98.0,100.0,love
i feel myself falling into the pit of buying it from her i think he s for real i m just skeptical of the women,fear,"sadness
",1.102686882019043,3.0,108.0,111.0,sadness
i was learning to just deal with the nausea amp manage the unpleasantness of it at work trying to keep anyone from knowing but my sister told me there was no need to suffer amp feel miserable amp to call my dr for some zofran,sadness,"sadness
",0.5818331241607666,3.0,131.0,134.0,sadness
im feeling greedy for right now,anger,"anger
",1.1011695861816406,2.0,89.0,91.0,anger
i justified in feeling slighted or am i just being ungrateful,sadness,"sadness
",1.2300140857696533,3.0,95.0,98.0,sadness
i feel like it s waiting in the wings just patiently waiting for me to be distracted enough so it can take me down and take everything i love in this world away and destroy me,anger,"fear
",1.1957993507385254,2.0,119.0,121.0,fear
i feel like i fucked up big time but i have to protect a and myself,anger,"sadness
",0.602215051651001,3.0,99.0,102.0,sadness
i feel like my mind is blank and empty,sadness,"sadness
",1.1826210021972656,3.0,92.0,95.0,sadness
i don t feel comfortable playing games with them presenting the bad guy as really a misunderstood good guy or vice versa,joy,"sadness
",1.1104741096496582,3.0,105.0,108.0,sadness
i listen to the advice of my eating disorder will i actually feel better,joy,"sadness
",1.097867488861084,3.0,97.0,100.0,sadness
i bought the gb iphone i got a apple store credit i feel like they were sympathetic to early buyers and responded appropriately,love,"joy
",0.9684543609619141,2.0,106.0,108.0,joy
im feeling a lot more optimistic about my future,joy,"joy
",1.1341731548309326,2.0,92.0,94.0,joy
i feel pissed off and angry,anger,"anger
",1.1200079917907715,2.0,89.0,91.0,anger
i couldnt help feeling for him and this awful predicament he lives with on a daily and nightly basis and i was just so glad that once bel started to see the light he stuck it out and stood by daniel whilst no one else did including his family who im afraid i got really disgusted with,sadness,"sadness
",0.5639934539794922,3.0,140.0,143.0,sadness
im feeling so completely mellow and perfect tonight,joy,"joy
",0.628711462020874,2.0,91.0,93.0,joy
i feel curious because i would like to explore what is at the top of the helterskelter like plant,surprise,"surprise
",1.186429500579834,2.0,105.0,107.0,surprise
ive learned that there are angels on earth who feel me as i feel them who stand by with a loving thought a healing heart or a steady hand just as i would also offer without a moments hesitation in return always,love,"love
",1.4098927974700928,2.0,125.0,127.0,love
i feel that the packaging is really lovely and the product itself just does everything you ask,love,"joy
",1.7305197715759277,2.0,100.0,102.0,joy
i feel ive ignored it too long this year,sadness,"sadness
",1.1986653804779053,3.0,92.0,95.0,sadness
i know different because i feel in your hugs and kisses that im perfect just the way i am,joy,"love
",1.207531452178955,2.0,102.0,104.0,love
i am feeling a little more relaxed i am certainly not feeling refreshed thanks to drunk dudes who decided letting off fireworks every half an hour all night would be super fun and the fact that it s impossible to sleep in the freezing cold with a complaining toddler but i have certainly rebooted,joy,"sadness
",0.6646163463592529,3.0,138.0,141.0,sadness
i definitely feel there s some useful information here for anyone facing similar questions to those i had during this time of my life,joy,"joy
",1.201098918914795,2.0,107.0,109.0,joy
i too feel a sense of melancholy for them,sadness,"sadness
",1.2018945217132568,3.0,92.0,95.0,sadness
im sad if some people are unhappy about the flag for religious reasons but i know many religious people who do not feel it goes against their faith and they are very supportive,love,"sadness
",1.539290428161621,3.0,116.0,119.0,sadness
i don t feel brave though,joy,"sadness
",1.0810258388519287,3.0,89.0,92.0,sadness
i walked near the hotel and i felt very obvious and uneasy all the warnings about petty crime i read in the guidebook and maybe some residual from years ago left me feeling threatened,fear,"fear
",1.0806479454040527,2.0,118.0,120.0,fear
i feel like i m finally losing that stubborn little bit of extra stuff in my lower belly,anger,"joy
",1.65586519241333,2.0,101.0,103.0,joy
i am feeling overwhelmed by trying to do it all that i think on the women before me,surprise,"sadness
",1.996969223022461,3.0,101.0,104.0,sadness
i remember feeling so frightened that i could feel emotions at that high a level,fear,"fear
",0.5812399387359619,2.0,98.0,100.0,fear
i feel inside coz i m so fucking horny,love,"joy
",1.135101318359375,2.0,92.0,94.0,joy
i have tested positive but i have never taken drugs and i feel innocent says martina,joy,"sadness
",1.3249599933624268,3.0,100.0,103.0,sadness
im so proud of you no words can describe the way that makes my heart feel thank you god for my supportive amazing hubbard,love,"love
",0.621997594833374,2.0,108.0,110.0,love
i have made about sex i feel that women enjoy sex when their body and emotions are admired and respected,love,"joy
",1.3416385650634766,2.0,103.0,105.0,joy
i feel no need to work up acceptable conversation fodder,joy,"sadness
",0.682997465133667,3.0,93.0,96.0,sadness
i had just hiked up and down a long steep hillside loaded with grass and bushes so i was feeling pretty doubtful id be able to find it,fear,"sadness
",1.101546287536621,3.0,111.0,114.0,sadness
i really like the color scheme since it makes me feel peaceful clean and simple,joy,"joy
",0.5578808784484863,2.0,98.0,100.0,joy
i feels so lame,sadness,"sadness
",1.2462618350982666,3.0,87.0,90.0,sadness
i personally feel that it is a very creative present and everything packed inside a brown paper bag,joy,"joy
",1.1554508209228516,2.0,101.0,103.0,joy
i feel so fearless in these post grieving days,joy,"joy
",1.7884433269500732,2.0,92.0,94.0,joy
i feel so blessed to be married to him because he loves his stepchildren,joy,"love
",1.0775086879730225,2.0,98.0,100.0,love
i dropped martin back off i was the dd i pulled in and because i was feeling exceptionally outgoing waved and talked to some of my neighbors downstairs,joy,"joy
",0.7473099231719971,2.0,111.0,113.0,joy
i feel more faithful than ever,joy,"love
",0.5496735572814941,2.0,89.0,91.0,love
i am feeling relieved to feel myself again,joy,"joy
",1.1492650508880615,2.0,91.0,93.0,joy
i sometimes feel a bit unwelcome,sadness,"sadness
",0.5328092575073242,3.0,89.0,92.0,sadness
i feel complacent at the moment,joy,"sadness
",1.2764935493469238,3.0,89.0,92.0,sadness
i feel most passionate about that arouse my emotions seem to be the things i need to learn something about my emotion tells me there is a need to grow in some direction,love,"love
",1.3522436618804932,2.0,116.0,118.0,love
i feel that it only makes you a person that i love who happened to do something that i don t find acceptable,joy,"love
",1.0631687641143799,2.0,106.0,108.0,love
i have not only not lost any yarn overs but am now done with my first lace project and feeling pretty pleased,joy,"joy
",1.0572099685668945,2.0,105.0,107.0,joy
i want you to know that if i become prime minister in less than a year s time i will be proud to do so as a friend of israel a jew and most of all someone who feels so proud to be part of the community gathered here today,joy,"joy
",1.1019725799560547,2.0,133.0,135.0,joy
i feel somewhat safe to give hosting a try,joy,"joy
",1.0758326053619385,2.0,92.0,94.0,joy
i don t follow too many people and i don t have too many followers however i have a feeling that the people that i am talking about may know who they are i m not trying to be rude i m just being real,anger,"sadness
",1.0530498027801514,3.0,128.0,131.0,sadness
i never feel lonely as long as people love and support my work,sadness,"love
",1.1916792392730713,2.0,96.0,98.0,love
i have so much going on in my life and am constantly running like crazy i can always steal a quiet moment to acknowledge this child and the overwhelming excitement and anticipation that i feel god is truly faithful and brings everything around,love,"joy
",1.0943868160247803,2.0,126.0,128.0,joy
i suspect his reasoning may simply be to lull apple into feeling complacent,joy,"sadness
",1.1032328605651855,3.0,96.0,99.0,sadness
i feel so exhausted by a,sadness,"sadness
",1.10219144821167,3.0,89.0,92.0,sadness
i prepare i feel thankful that these events touch upon so many different concerns in my poetry from language issues to pacific aesthetics from the avant garde to eco poetry,joy,"joy
",1.187821388244629,2.0,113.0,115.0,joy
i met my present boyfriend on a boat trip to england we had said that we would call each other when we got back to sweden we were not going to the same town in england as soon as i walked in he called from england as he could not wait till he came home,joy,"love
",1.3527088165283203,2.0,138.0,140.0,love
i feel inspired so many thing i want to write down,joy,"joy
",1.1147472858428955,2.0,94.0,96.0,joy
