text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
@user his daughter is painting his toes! That is a parenting WIN in my book.,no irony,"no irony
",1.0320496559143066,3.0,93.0,96.0,no irony
Can't say no to that @user try now. Lets go @user we can do this #COYQ,no irony,"no irony
",1.058718204498291,3.0,99.0,102.0,no irony
"ABC Takes A Look At ""The Turkey Song"" by @user - Make It A Classic #Thanksgiving -",no irony,"no irony
",1.0208821296691895,3.0,96.0,99.0,no irony
Waking up with a pounding headache is just what I need for this final #sarcasm,irony,"irony
",1.032510757446289,3.0,93.0,96.0,irony
Can always count on you to speak to me on here then delete the messages so It looks like I'm talking to myself. 😒 @user,no irony,"irony
",1.025066614151001,3.0,105.0,108.0,irony
Stop by and pick up Alexandra's book with a coupon!,no irony,"no irony
",1.0093410015106201,3.0,88.0,91.0,no irony
@user I swear we must be twins,no irony,"no irony
",1.0112214088439941,3.0,83.0,86.0,no irony
Some days are just better than others..,no irony,"no irony
",1.0295178890228271,3.0,83.0,86.0,no irony
"After getting a total of 4 hours of sleep in 2 days, I FINALLY got good sleep last night😁",no irony,"no irony
",0.4553074836730957,3.0,98.0,101.0,no irony
"Her name is not Superwoman, Wonder Woman, nor Dorothy from the Wizard of Oz. Women of Excellence",no irony,"no irony
",1.0940825939178467,3.0,96.0,99.0,no irony
I didn't realize Boston Coach also operated in Chicago #irony #brands,irony,"irony
",1.1556270122528076,3.0,91.0,94.0,irony
"@user and that ""somebody"" thought you were Padoin sister LoL !!! #SarcasmFail",no irony,"irony
",1.0769355297088623,3.0,95.0,98.0,irony
Once again @user is re writing history re: #CubaEmbargo ! *primal scream* #tcot,no irony,"irony
",1.0618736743927002,3.0,98.0,101.0,irony
"Wow: Look what the NFL Rams player who did ""Hands Up, Don't Shoot"" pose has been arrested for | via @user #ferguson",no irony,"irony
",1.025893211364746,3.0,106.0,109.0,irony
Someone needs to stop me before I kill someone 😡 love waking up in the worst fcking mood #Not,irony,"irony
",1.0820896625518799,3.0,97.0,100.0,irony
What to do with that old #motherboard you have laying around. #NOT #guitarpicks,irony,"irony
",1.0676136016845703,3.0,94.0,97.0,irony
Joe Cole just casually walking past...,no irony,"no irony
",1.029843807220459,3.0,82.0,85.0,no irony
Am I the only one who finds it very stressful when the #OrionLaunch feed keeps buffering...?!,no irony,"no irony
",1.098017930984497,3.0,95.0,98.0,no irony
@user No ... now someone will start a rumor of $ABBV pricing their HCV drug same or higher than $GILD #sarcasm,irony,"irony
",1.1844983100891113,3.0,103.0,106.0,irony
Never seen the gym so packed,no irony,"no irony
",1.021878719329834,3.0,81.0,84.0,no irony
❓❓GOT MENTIONS ❓❓||#MGWV #AutoFollow #RETWEET #RTMUZZA #TEAMFOLLOWBACK #TFBJP #500aday #RT2GAIN ||⏩ @user ⏪| |WHOS WANTS TO BE NEXT?,no irony,"no irony
",0.5155580043792725,3.0,128.0,131.0,no irony
Remember to raise a glass of merry to those who are at work keeping the world safe on Christmas 🌎🎄🌏🎅🌍❄|🚑🚒🚓🚁🚢 #essentialservice,no irony,"no irony
",0.49005842208862305,3.0,110.0,113.0,no irony
"Wishing everyone a Happy, Healthy, and Prosperous New Year!!!",no irony,"no irony
",1.035588026046753,3.0,88.0,91.0,no irony
"@user @user @user Yes, and conventional taxis drive verrrry safely. #pfft #sarcasm",irony,"irony
",0.5034060478210449,3.0,98.0,101.0,irony
"Just ranted on and the moment I'm about to hit send, my ipod just died. #greatmorning #NOT",irony,"irony
",1.0975847244262695,3.0,100.0,103.0,irony
30 week scan #not #long #now #exciting #memory #all #good #happy #clear #baby #boy @ Portlaoise...,no irony,"no irony
",1.099353551864624,3.0,108.0,111.0,no irony
@user Obama and Hillary convinced Ukraine that they would protect them if they essentially disarm. Need to keep at least one promise.,no irony,"no irony
",1.2057902812957764,3.0,100.0,103.0,no irony
i just enjoy throwing up #not #hatethis #sick #wanna #go #to #school #for #once #take #me #away,irony,"irony
",1.0630772113800049,3.0,105.0,108.0,irony
@user I actually think he needs to use the youngsters in this reincarnation #irony,irony,"irony
",1.0425066947937012,3.0,92.0,95.0,irony
What a golden morning. 😒 #not,irony,"irony
",0.5063884258270264,3.0,84.0,87.0,irony
Sleep. SLEEP YOU STUPID IDIOT I WANNA LEAVE MY ROOM,no irony,"no irony
",1.0362610816955566,3.0,90.0,93.0,no irony
LIBERAL/#LEFTISTS USE #RACIST/SEXIST #LABEL FOR |#DISLIKES|MSNBC host Ed Schultz said RACIST #NOT to SUPPORT demand for #MINIMUM WAGE|#SAD,no irony,"irony
",1.072465181350708,3.0,117.0,120.0,irony
Read at the news '#Obama: #The #American #way #of #life #is #not #a #gift',no irony,"no irony
",0.542036771774292,3.0,101.0,104.0,no irony
Really missing my momma today.. More than usual. I don't think today will be a good day,no irony,"no irony
",1.1118254661560059,3.0,96.0,99.0,no irony
"@user Nevermind that, but do pray tell,would Scherzy still play Grizabella?",no irony,"irony
",1.0924952030181885,3.0,95.0,98.0,irony
Everyone wants the truth but nobody wants to be honest... #irony,irony,"irony
",1.1006436347961426,3.0,89.0,92.0,irony
I won't be surprised if shelling across pak border intensifies during Delhi Elections to change issues of election's.,no irony,"no irony
",1.0592448711395264,3.0,98.0,101.0,no irony
Every inch of you is perfect from the bottom to the top UNLESS YOU'RE SKINNY #Shade #Sarcasm #TheMoreYouKnow,no irony,"irony
",0.5091867446899414,3.0,104.0,107.0,irony
Take a look at those calves!!! 😎😎😂😂 ladies love the calves! #not #about #the #arms #its #about...,no irony,"irony
",1.0323116779327393,3.0,103.0,106.0,irony
@user your tongue in cheek @user weigh in does nothing but instigate breed specific hate. Stick to reporting on tuques. #yyj,no irony,"irony
",1.0628786087036133,3.0,103.0,106.0,irony
"@user You think my mom and I would get along better, she's a middle child too. #irony #middlechildsyndrome",irony,"irony
",1.0275745391845703,3.0,104.0,107.0,irony
"Isn't this blaming the victim? #sarcasm RT @user Every year, 600K college students are injured while drunk.",irony,"irony
",1.0591483116149902,3.0,104.0,107.0,irony
that time when ward was mad because skye hide a secret from him #irony #skyeward #AgentsofSHIELD,irony,"irony
",1.014268398284912,3.0,100.0,103.0,irony
"While we applauded ourselves on getting to the Moon, Carl Sagan spoke a truth we all denied.|#irony",irony,"irony
",1.042881727218628,3.0,97.0,100.0,irony
Can holidays last forever?? #happytimes #sundayout #mewearing #wyoustores #elenawearswyou #chanelboybag #chanel...,no irony,"no irony
",0.5189957618713379,3.0,106.0,109.0,no irony
Watching @user trich vlogs helps me alot with my trich condition !! ☺️💕,no irony,"no irony
",1.0318620204925537,3.0,91.0,94.0,no irony
Photo: Orchid Tassel Chain Mermaid Dress $39.99 Onesize Leave email for invoice,no irony,"no irony
",1.0756943225860596,3.0,95.0,98.0,no irony
@user this game is pathetic. How are they losing this game?,no irony,"no irony
",1.03718900680542,3.0,89.0,92.0,no irony
bromanceshmomance: #I just checked and he has zero#ZERO#mentions asking if Louis was there#NONE#NADA#not...,no irony,"irony
",1.0916333198547363,3.0,106.0,109.0,irony
Being a light sleeper is the best. #not,irony,"irony
",1.1313416957855225,3.0,85.0,88.0,irony
schools in India praying for # #peshawarattack victims #PrayForPakistan ...,no irony,"no irony
",0.5721774101257324,3.0,91.0,94.0,no irony
The only company I thought would be best for the thesis is unfortunately taken already... a year ago..,no irony,"no irony
",1.0662567615509033,3.0,95.0,98.0,no irony
@user not worried about it. Whenevs 😉,no irony,"no irony
",1.046839952468872,3.0,85.0,88.0,no irony
@user @user #not enough; unfortunately.,no irony,"irony
",1.0298311710357666,3.0,85.0,88.0,irony
@user . #please email me captainpc@me.com or contact through DM myself or @user . #I #have #DM #Address #details #but #not#had#reply,no irony,"no irony
",1.0740559101104736,3.0,115.0,118.0,no irony
@user hahaha yeah I think so too cause you know how she loves her with all her heart 😂😂😂.... #NOT 🔫.,irony,"irony
",1.0227365493774414,3.0,101.0,104.0,irony
"It's really #NOT #GOOD, too have the #REPUTATION for STEALING FROM GIRLS. @user & Mr. MASON,..expect a call,..(;",no irony,"irony
",1.0226259231567383,3.0,109.0,112.0,irony
"we need to stop using the words ""racist"" & ""racism"" @user @user @user @user @user @user",no irony,"no irony
",1.029484510421753,3.0,101.0,104.0,no irony
@user @user Probably my favourite book. Couldn't put it down. 5Stars!,no irony,"no irony
",1.05535888671875,3.0,95.0,98.0,no irony
From what I can tell...most strippers belong right where they are #nocollegeneeded #adamsmith #specialization #strippers,no irony,"irony
",0.5968813896179199,3.0,104.0,107.0,irony
"@user dualistic, as in good and evil? Right, because that doesn't apply to the real world.... #sarcasm #OrcsLive",irony,"irony
",1.0348541736602783,3.0,106.0,109.0,irony
#Consensus of Absolute Hilarious #Irony – #MichaelMann to lecture on #Professional #Ethics for #Climate #Scientists?,irony,"irony
",1.0409045219421387,3.0,101.0,104.0,irony
5 dollar OBX 1 dollar Gboro gone #lockitin #lottoclub #bankopen #doumenturdeposit#not criminal,no irony,"irony
",1.0787835121154785,3.0,103.0,106.0,irony
I may or may not have put @user at the top of @user tree soon as he likes Christmas time... #Sarcasm,irony,"irony
",1.0773708820343018,3.0,101.0,104.0,irony
"Regarding my #ATT case; I've contacted the BBB, FCC, and my States Attorney General. next... #WFAA #not #stopping",no irony,"no irony
",0.4976470470428467,3.0,105.0,108.0,no irony
Acronyms because we're cool as fuck. Judge me.,no irony,"irony
",1.036846399307251,3.0,88.0,91.0,irony
Only a true nightshift person would understand this #nightshift #hardcore #teamwork #not #always...,no irony,"irony
",1.0635392665863037,3.0,98.0,101.0,irony
"actually, it wasnt, it was purely economics @user @user @user @user @user @user @user",no irony,"irony
",1.0693719387054443,3.0,98.0,101.0,irony
Sunday is such a fun day to study #not #ew #saywhat,irony,"irony
",1.015324592590332,3.0,90.0,93.0,irony
Reunited with my pump this morning. #yay #not 😣,irony,"irony
",1.0319151878356934,3.0,89.0,92.0,irony
"My dad's still gonna get me santa's gifts since it's my last year before 18, but I really don't know what to ask for... #irony",irony,"irony
",0.5361080169677734,3.0,114.0,117.0,irony
Remember that one time I worked both jobs while sick and it didnt suck at all... #sarcasm #notworthit,irony,"irony
",1.005194902420044,3.0,99.0,102.0,irony
I'm really excited for next semester,no irony,"no irony
",1.08781099319458,3.0,83.0,86.0,no irony
"@user @user Actually, even delivery won't save some. O voted to let born alive die. Also, look up ""4th trimester abortions"".",no irony,"no irony
",1.091357707977295,3.0,107.0,110.0,no irony
good luck finding someone to take the other side of that bet LOL @user,no irony,"irony
",1.0604724884033203,3.0,90.0,93.0,irony
It is good that very few businesses/govts in EM economies have borrowed much via dollar-denominated loans from international banks. #Sarcasm,irony,"irony
",0.49902892112731934,3.0,104.0,107.0,irony
@user 🙌🙌 #fitfam #fitness #health,no irony,"no irony
",0.46825265884399414,3.0,86.0,89.0,no irony
GTA #San #Andreas #2 #is #not #coming #in #2015: One media has released that GTA San Andreas 2 is coming in 2015...,no irony,"irony
",1.1839568614959717,3.0,115.0,118.0,irony
What a great way to start the day!! #Not 😠,irony,"irony
",0.5202045440673828,3.0,88.0,91.0,irony
@user I wonder what % of that 43% agree on what a private cloud is,no irony,"no irony
",1.0252423286437988,3.0,94.0,97.0,no irony
If i were to ask. I want to stay here for as long as possible..|#thinking,no irony,"no irony
",0.687793493270874,3.0,95.0,98.0,no irony
@user @user @user Just wait till Cleveland comes again! #sarcasm,irony,"irony
",1.0182828903198242,3.0,91.0,94.0,irony
"'Liberated' Iraq -- 2014 One of Bloodiest Years with More than 36,000 Victims: Thank you, Western liberators #sarcasm",irony,"irony
",1.0224006175994873,3.0,113.0,116.0,irony
@user one hope this gets a RT! #recycling #roses #holly #wreath #MerryChristmas,no irony,"no irony
",1.0295507907867432,3.0,96.0,99.0,no irony
"@user Tag a teammate who is so bad, he runs the line every week. I'm sorry to say it's @user",no irony,"irony
",1.065420150756836,3.0,103.0,106.0,irony
@user easiest CL group with two rubbish teams but we won only 1 CL game - even that lucky last minute pen#not good enough#gutted,no irony,"no irony
",1.0321016311645508,3.0,106.0,109.0,no irony
No one up? Okay cool #not,irony,"irony
",1.0529322624206543,3.0,83.0,86.0,irony
#np #NowPlaying #NowListening #Music #Don't Let Her Pull You Down by #New Found Glory from the #album: #Not With...,no irony,"no irony
",1.081960678100586,3.0,108.0,111.0,no irony
"Here we go again, thanks to all that claim to cover WVHS hoop #NOT|Highlanders beat Parkersburg 76-75 on last second shot by @user",irony,"no irony
",1.0125882625579834,3.0,111.0,114.0,no irony
Long day and its not going to be possible without my good friend #coffee,no irony,"no irony
",1.004305362701416,3.0,90.0,93.0,no irony
Just loveeee driving upstate in the snow #not,irony,"irony
",1.0714647769927979,3.0,86.0,89.0,irony
"If you know people who could talk power-dressing and social media marketing, please let me know. Thanks",no irony,"no irony
",1.000270128250122,3.0,96.0,99.0,no irony
I love getting up at 4 30 so I can wait on other ppl! #sarcasm,irony,"irony
",0.545487642288208,3.0,96.0,99.0,irony
"Faux Leather Size Zipper Sleeveless Scoop Back Midi Dress|Size:s, m, l|Price:$39.99|Leave email for...",no irony,"no irony
",0.5073409080505371,3.0,106.0,109.0,no irony
and as much as I want to connect .. I like only the people who dont want to .. #Irony #Why oh why?,irony,"irony
",1.1147115230560303,3.0,102.0,105.0,irony
@user I saw a leaf blowing in the breeze. You could yell at that if you wanted to?,no irony,"irony
",1.1394565105438232,3.0,96.0,99.0,irony
@user hold on a minute. Are you saying All blonde white women look the same?? #sarcasm,irony,"irony
",0.5109384059906006,3.0,96.0,99.0,irony
@user Gotta love those racially based awards! #not,irony,"irony
",0.6095879077911377,3.0,86.0,89.0,irony
"The best love is the kind that awakens the soul, and makes us reach for more...💖",no irony,"no irony
",0.5321626663208008,3.0,94.0,97.0,no irony
clashupdate #not,irony,"irony
",1.0732510089874268,3.0,79.0,82.0,irony
@user Super Junior's Henry asks sasaeng fans to let him sleep|http://t.co/BhrEKEtMka Henry oppa >^<,no irony,"no irony
",1.0412266254425049,3.0,110.0,113.0,no irony
I have officially surrounded myself with the most amazing people 😊,no irony,"no irony
",1.066603422164917,3.0,86.0,89.0,no irony
@user @user republicans suck more at identifying #irony than alanis morissette.,no irony,"irony
",1.0611059665679932,3.0,94.0,97.0,irony
That's always the solution..... #not. Doesn't fix anything!,irony,"irony
",1.0990703105926514,3.0,91.0,94.0,irony
Name an #excuse that people use #NOT to #workout ...,no irony,"irony
",1.0266411304473877,3.0,88.0,91.0,irony
"@user @user @user @user @user @user ""left regressives"" is that not a label #irony",irony,"irony
",1.0399000644683838,3.0,100.0,103.0,irony
@user but you can't expect us to hire one in only 3 weeks. Who moves that quickly on a coaching search? #sarcasm,no irony,"irony
",1.0756416320800781,3.0,105.0,108.0,irony
A #celebrity is a person who is known for his well-knownness. #fact #TeamFollowBack #irony,irony,"irony
",1.049858570098877,3.0,100.0,103.0,irony
Is there a basketball game on today? I'm not really sure. #ESPN seems to not be promoting anything about it. #sarcasm,irony,"irony
",0.5619163513183594,3.0,104.0,107.0,irony
@user @user @user We Agree #NHSENGLAND needs to #Publish #AandE figures over #HolidayPeriod #Sarcasm from #JeremyHunt,no irony,"irony
",1.2829792499542236,3.0,107.0,110.0,irony
"If you've got the world on a string, you should give me some of that string, think of all the cool applications. #whatamidoing",no irony,"irony
",1.081725835800171,3.0,107.0,110.0,irony
Christmas this Christmas that FOH its just a day people !! get a grip and sit down nd chow some Mopani worms,no irony,"no irony
",1.0419082641601562,3.0,99.0,102.0,no irony
#Warn them that your degree of #sarcasm depends on them in this #funny tank top! Order now at,no irony,"irony
",0.511521577835083,3.0,98.0,101.0,irony
The #Gophers aren't nervous. #SammyCommentary #Gophers,no irony,"no irony
",1.08050537109375,3.0,90.0,93.0,no irony
Bitches be like ..... #more #appointments #please #not#crazy#enough .... YET @ orthodontist,no irony,"irony
",1.0448689460754395,3.0,97.0,100.0,irony
I am so glad that I woke up early for this office visit to have to the mother not show up! #not,irony,"irony
",1.0938959121704102,3.0,99.0,102.0,irony
#Science of the #GardenOfEden - #Eden #KentHovind #Christian #Jesus #Christ #c...,no irony,"no irony
",0.980597972869873,3.0,100.0,103.0,no irony
Sickens me that killing innocent black men & children has become such a lucrative career in America. #MikeBrown #TrayvonMartin #EricGarner,no irony,"no irony
",1.071512222290039,3.0,105.0,108.0,no irony
50km into the #Rapha #festive500 and we stop off for a Coffee#1... Toes are coming back to life @user,no irony,"no irony
",1.038259506225586,3.0,109.0,112.0,no irony
@user u do really need to get a wee bit more lol,no irony,"no irony
",1.0285568237304688,3.0,88.0,91.0,no irony
"@user so if they undo the affordable care act, and I should expect my insurance to decline 33%? #Not #Gonna #Happen",no irony,"irony
",1.0284738540649414,3.0,105.0,108.0,irony
@user @user #not sure who will take it home?,no irony,"no irony
",1.0524747371673584,3.0,88.0,91.0,no irony
"I actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. Today's gonna be a good one... #not",irony,"irony
",0.5015394687652588,3.0,106.0,109.0,irony
Don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers? #sarcasm,irony,"irony
",0.4693715572357178,3.0,106.0,109.0,irony
"@user Oh, BELIEVE me. I agree totally. My tweet was pure #sarcasm. We need MORE #guns, not less. Santa is bringing me one. #2A",irony,"irony
",1.1195032596588135,3.0,112.0,115.0,irony
The #Congressional #report on #torture #confirms that #AlQaeda was #not #involved in the #attacks of #September 11|http://t.co/GNBabcXR25,no irony,"no irony
",0.5307862758636475,3.0,120.0,123.0,no irony
#Sarcasm makes you mentally stronger. Which is very effective when dealing with emotional #stress and #fustration.|#funfact #WhatIfISay,no irony,"irony
",1.0279645919799805,3.0,107.0,110.0,irony
Also it is funny how things at work get done when I'm on my off week #sarcasm,irony,"irony
",1.0895872116088867,3.0,96.0,99.0,irony
@user is this a new/recent release?,no irony,"no irony
",0.48894262313842773,3.0,85.0,88.0,no irony
When I'm lacking inspiration I resort to scribbling angry/pretty things. Great start to the week! #sarcasm,irony,"irony
",1.033512830734253,3.0,100.0,103.0,irony
Also it's amazing how a shower and Taco Bell can make you feel like a new person. @user,no irony,"no irony
",1.1126387119293213,3.0,97.0,100.0,no irony
Visit #Tripplebeam #Music #Promotions @ #Michigan,no irony,"no irony
",0.565418004989624,3.0,87.0,90.0,no irony
'nuff #Bob #Couldn039t #Not #Repin #Ross #tattoo|Please RT:,no irony,"irony
",0.47037220001220703,3.0,98.0,101.0,irony
HAPPY BIRTHDAY BECCA. I just looked through ALL of my pictures which you know is a ton and found my...,no irony,"no irony
",0.5139114856719971,3.0,98.0,101.0,no irony
Have you lost your zing? Working too hard? Check out my latest quickie: #habitually #internetmarketnewbie,no irony,"irony
",0.4964151382446289,3.0,101.0,104.0,irony
"Heartless Sanghi #Sarcasm""@Retributions: #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again. #Lakhvi""",no irony,"irony
",1.083233118057251,3.0,110.0,113.0,irony
I guess waking up every couple hours is cool |#not,irony,"irony
",1.0670568943023682,3.0,87.0,90.0,irony
#Is #There #Too #Much to #Do or #Are #You #Not #Delegating #Enough ?,no irony,"irony
",1.0382270812988281,3.0,99.0,102.0,irony
@user @user told to stop work under crew contracts #irony,irony,"irony
",1.0232691764831543,3.0,89.0,92.0,irony
I need to get out of this car before I kill my dad.,no irony,"no irony
",1.0552656650543213,3.0,89.0,92.0,no irony
Everytime I try to like Chris Brown he does something to royally eff that up. Dude is a chronic loose cannon #chrisbrown #Karrueche,no irony,"no irony
",1.103792667388916,3.0,106.0,109.0,no irony
#bedroom #decoration done lol #upstairs just needs a hoover... #Christmas 🎅 #decorations #downstairs #now xxx,no irony,"no irony
",0.5267462730407715,3.0,103.0,106.0,no irony
Look good feel good! #not #TeamNoSleep #cantopeneyes,irony,"irony
",0.47821617126464844,3.0,90.0,93.0,irony
How much did it cost to build #mygov #medicare? I see this way too often...,no irony,"no irony
",1.0148441791534424,3.0,96.0,99.0,no irony
That sad moment you realize you're past the point of having all those presents under the tree. I wanna move back in.,no irony,"no irony
",1.0193548202514648,3.0,101.0,104.0,no irony
"So I may have had a ""few"" empties to recycle... ♻♻ |I ❤ #craftbeer",no irony,"irony
",0.5070807933807373,3.0,98.0,101.0,irony
"@user @user @user @user @user @user yet in Ferguson, MO the mayor and Gov are Dems. #irony",irony,"irony
",0.9801971912384033,3.0,102.0,105.0,irony
Abnormal professor walks in with the finals in a Zoloft bag #irony #psychhumor,irony,"irony
",1.0558035373687744,3.0,94.0,97.0,irony
@user in hereford but can't leave bambino alone!,no irony,"no irony
",1.0343000888824463,3.0,88.0,91.0,no irony
@user skiing in Regents Park much #not,irony,"irony
",1.0374093055725098,3.0,84.0,87.0,irony
Rejoice in knowing he is now in his new place...#not easy,no irony,"irony
",1.0312654972076416,3.0,90.0,93.0,irony
"When ""make dua for me bro"" turns into an hour long conversation",no irony,"no irony
",1.0282166004180908,3.0,89.0,92.0,no irony
"@user @user A thief, a liar, a vote rigger, mocks those who use food banks and an online bully #irony",no irony,"irony
",1.011328935623169,3.0,103.0,106.0,irony
"What the hell has happened to Shahid Afridi in last couple of days? Left alone more bouncers than played, got a review right. #pakvnz",no irony,"no irony
",0.4805769920349121,3.0,107.0,110.0,no irony
Sub is making class go by so slow that I feel like I am losing brain cells. #irony #substitute #MoveitAlong,irony,"irony
",1.0861244201660156,3.0,102.0,105.0,irony
#Photography #Photoshop #Photos #Art #EyeCandy #Bible on #TSU 💁🎄🎅 ||#FOLLOW,no irony,"no irony
",1.0936079025268555,3.0,99.0,102.0,no irony
@user Yeah someone with Hayek and hockey in their name calling someone racist #irony @user,irony,"irony
",0.9736340045928955,3.0,94.0,97.0,irony
"The Rondo, Ellis, Parsons, Dirk, Chandler starting line up would be one of my favorites in league. Mavs should go all out for Rondo.",no irony,"no irony
",1.0202915668487549,3.0,106.0,109.0,no irony
@user @user @user but of course it was. Cops could shoot a black man in front of a hospital & I bet you he'd still get no aid.,no irony,"irony
",1.0781803131103516,3.0,110.0,113.0,irony
I love it when people ignore me. #sarcasm,irony,"irony
",1.0067389011383057,3.0,86.0,89.0,irony
"Every you're a fucking cunt, lying cunt did I say cunt song is about you now. How cute is that #defo #not #pissed #off #nope",no irony,"irony
",1.0403189659118652,3.0,111.0,114.0,irony
"@user not you, you're on pain medications 😂",no irony,"no irony
",1.0796735286712646,3.0,87.0,90.0,no irony
What a great Christmas. 😅 #not,irony,"irony
",1.043332815170288,3.0,83.0,86.0,irony
i hate waking up in the mornings 😒#basicbrianna #not #an #early #bird,no irony,"irony
",0.4855482578277588,3.0,96.0,99.0,irony
"@user yeah amazing night, I think he out till the death! I'll let u know xx",no irony,"no irony
",1.0694670677185059,3.0,96.0,99.0,no irony
I wish I did better in high school,no irony,"no irony
",0.5634644031524658,3.0,83.0,86.0,no irony
At the Toys for Lil Troops event for @user donating toys to children of deployed and low income troops.,no irony,"no irony
",0.5588626861572266,3.0,96.0,99.0,no irony
The song was 'don't cry for me Argentina' #irony,irony,"irony
",1.1175708770751953,3.0,90.0,93.0,irony
I liked a @user video The Ubisoft Graduate Program - Gameplay Programming,no irony,"no irony
",1.026207685470581,3.0,88.0,91.0,no irony
I wonder how many people who visit food banks have huge TVs or are drunks? #freedomofspeech #foodbanks,no irony,"irony
",0.9989244937896729,3.0,100.0,103.0,irony
"#Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally..",no irony,"no irony
",1.0858983993530273,3.0,110.0,113.0,no irony
Lazying about in a hoody #WinterTimes,no irony,"no irony
",1.0219273567199707,3.0,84.0,87.0,no irony
Forgot to enter #sarcasm,no irony,"irony
",1.0437233448028564,3.0,81.0,84.0,irony
"#A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out – as the new year...",no irony,"no irony
",1.0165131092071533,3.0,111.0,114.0,no irony
Long distance relationships are serious SH*t #not ayoba...,no irony,"irony
",1.0082952976226807,3.0,88.0,91.0,irony
Happy Birthday to me! #imgettinold #not #ionlygetbetter ROLL TIDE!,irony,"irony
",0.4968874454498291,3.0,96.0,99.0,irony
We are MAD Gamers: | Follow @user #Wellington #NewZealand,no irony,"no irony
",1.1684610843658447,3.0,90.0,93.0,no irony
So not okay with DB's racist jokes.,no irony,"no irony
",0.5592174530029297,3.0,85.0,88.0,no irony
"#notcies #eu European Council: Press conference by Donald TUSK, Jean-Claude JUNCKER,, and Matteo RENZI,",no irony,"no irony
",1.0250601768493652,3.0,102.0,105.0,no irony
@user u bragged all yr about having Peyton in 2 leagues only to get beat in the 1st round in both #irony 😂😂😂😂,irony,"irony
",1.0757725238800049,3.0,106.0,109.0,irony
"The feeling you get, when you just wanna flip the table and screw the finals.",no irony,"irony
",1.0561041831970215,3.0,92.0,95.0,irony
They working me so hard tonite,no irony,"no irony
",0.47881484031677246,3.0,82.0,85.0,no irony
@user @user this vine won't come up 😫😫😫,no irony,"no irony
",1.0348827838897705,3.0,90.0,93.0,no irony
#Lance #Stephenson #not #traveling #with #team #on two-game #road #trip: Stephenson is still unable to run fully...,no irony,"no irony
",1.0564050674438477,3.0,106.0,109.0,no irony
Jeez I wish the government paid for my food. #not #EBTbitches,irony,"irony
",1.0139343738555908,3.0,93.0,96.0,irony
"Hey @user some of your geeky/nerdy followers need #sarcasm marker on posts like that. Otherwise, they'll start doing exactly the same :)",no irony,"irony
",1.0890884399414062,3.0,108.0,111.0,irony
Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm,irony,"irony
",0.48832178115844727,3.0,102.0,105.0,irony
"when you refer to yourself in the plural, you'll get that @user @user @user @user @user @user",no irony,"no irony
",1.036651849746704,3.0,101.0,104.0,no irony
That moment when the ad plays flawlessly but the video keeps buffering #irony #YouTube @user,irony,"irony
",1.0825412273406982,3.0,94.0,97.0,irony
Gotta love a Romanian playing an improvised version of jingle bells in a minor key. Really sets the festive mood. #not,irony,"irony
",0.48340487480163574,3.0,99.0,102.0,irony
Perfect time to get sick 😢 #not,irony,"irony
",1.0634019374847412,3.0,83.0,86.0,irony
I'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I'm feeling 😩,no irony,"no irony
",0.6625716686248779,3.0,108.0,111.0,no irony
Merry Christmas to all my friends and family... Santa just finished at my house!!,no irony,"no irony
",0.48957395553588867,3.0,91.0,94.0,no irony
<-Video $ #SmartPhone can pay you to post!||#iphone #samsung #S4 #S3 #ipad #tablet #mlm|Start@,no irony,"no irony
",1.0313036441802979,3.0,108.0,111.0,no irony
I see the #irony of MY LAST 3 TWEETS COMBINED was lost entirely on a certain someone... Faith in humanity: -3% :(,no irony,"irony
",1.0126895904541016,3.0,107.0,110.0,irony
Lol hilarious pic RT @user What a game! @user win!,no irony,"irony
",1.0136210918426514,3.0,89.0,92.0,irony
You've set yourself some target to achieve there like love #hot or #not,no irony,"irony
",1.2661423683166504,3.0,92.0,95.0,irony
"Change is a Process, ||#Not an Event dafuq you thinking",no irony,"irony
",1.0690548419952393,3.0,90.0,93.0,irony
My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll,irony,"irony
",0.5312647819519043,3.0,97.0,100.0,irony
"A #sale is #not #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your...",no irony,"no irony
",0.5256814956665039,3.0,109.0,112.0,no irony
"@user ""Malala is fake and planted by the US coz Pakistan is perfectly safe for kids going to school"" #PeshawarAttack #Sarcasm",irony,"irony
",1.037992238998413,3.0,105.0,108.0,irony
Seriously has the #BBL04 got the tallest on ground interviewers of all time #talltowers #sevenfoot,no irony,"irony
",1.033015251159668,3.0,98.0,101.0,irony
#Funny #18+ Turn On aquabreeze:||disgustinghotels:||#not all men,no irony,"irony
",1.1033403873443604,3.0,97.0,100.0,irony
Yay jury duty 😒 #sarcasm,irony,"irony
",1.0574228763580322,3.0,83.0,86.0,irony
